,Tournament,City,Country,Start Date,Prize,Champion,Surface,URL,Year
2169,ATP Masters 1000 Monte Carlo,Monte Carlo,Empty,2000.04.17,"$2,950,000",Cedric Pioline,Clay,/en/scores/archive/monte-carlo/410/2000/results,2000
2170,Barcelona,Barcelona,Empty,2000.04.24,"$1,000,000",Marat Safin,Clay,/en/scores/archive/barcelona/425/2000/results,2000
2171,Mallorca,Mallorca,Empty,2000.05.01,"$500,000",Marat Safin,Clay,/en/scores/archive/mallorca/7306/2000/results,2000
2172,Munich,Munich,Empty,2000.05.01,"$400,000",Franco Squillari,Clay,/en/scores/archive/munich/308/2000/results,2000
2173,Orlando,Orlando,Empty,2000.05.01,"$350,000",Fernando Gonzalez,Clay,/en/scores/archive/orlando/717/2000/results,2000
2174,ATP Masters 1000 Rome,Rome,Empty,2000.05.08,"$2,950,000",Magnus Norman,Clay,/en/scores/archive/rome/416/2000/results,2000
2175,ATP Masters 1000 Hamburg,Hamburg,Empty,2000.05.15,"$2,950,000",Gustavo Kuerten,Clay,/en/scores/archive/hamburg/414/2000/results,2000
2176,World Team Cup,Dusseldorf,Empty,2000.05.21,"$1,900,000",Karol Kucera,Clay,/en/scores/archive/dusseldorf/615/2000/results,2000
2177,St. Poelten,St. Poelten,Empty,2000.05.22,"$425,000",Andrei Pavel,Clay,/en/scores/archive/st-poelten/306/2000/results,2000
2178,Roland Garros,Paris,Empty,2000.05.29,"$4,564,505",Gustavo Kuerten,Clay,/en/scores/archive/roland-garros/520/2000/results,2000
2179,Halle,Halle,Empty,2000.06.12,"$1,000,000",David Prinosil,Grass,/en/scores/archive/halle/500/2000/results,2000
2180,London / Queen's Club,London,Empty,2000.06.12,"$800,000",Lleyton Hewitt,Grass,/en/scores/archive/london/311/2000/results,2000
2181,'s-Hertogenbosch,s-Hertogenbosch,Empty,2000.06.19,"$400,000",Patrick Rafter,Grass,/en/scores/archive/s-hertogenbosch/440/2000/results,2000
2182,Nottingham,Nottingham,Empty,2000.06.19,"$375,000",Sebastien Grosjean,Grass,/en/scores/archive/nottingham/741/2000/results,2000
2183,Wimbledon,London,Empty,2000.06.26,"$5,564,842",Pete Sampras,Grass,/en/scores/archive/wimbledon/540/2000/results,2000
2184,Gstaad,Gstaad,Empty,2000.07.10,"$600,000",Alex Corretja,Clay,/en/scores/archive/gstaad/314/2000/results,2000
2185,Bastad,Bastad,Empty,2000.07.10,"$375,000",Magnus Norman,Clay,/en/scores/archive/bastad/316/2000/results,2000
2186,Newport,Newport,Empty,2000.07.10,"$375,000",Peter Wessels,Grass,/en/scores/archive/newport/315/2000/results,2000
2187,Stuttgart Outdoor,Stuttgart,Empty,2000.07.17,"$1,000,000",Franco Squillari,Clay,/en/scores/archive/stuttgart/321/2000/results,2000
2188,Amsterdam,Amsterdam,Empty,2000.07.17,"$400,000",Magnus Gustafsson,Clay,/en/scores/archive/amsterdam/317/2000/results,2000
2189,Umag,Umag,Empty,2000.07.17,"$400,000",Marcelo Rios,Clay,/en/scores/archive/umag/439/2000/results,2000
2190,Kitzbuhel,Kitzbuhel,Empty,2000.07.24,"$750,000",Alex Corretja,Clay,/en/scores/archive/kitzbuhel/319/2000/results,2000
2191,Los Angeles,Los Angeles,Empty,2000.07.24,"$375,000",Michael Chang,Hard,/en/scores/archive/los-angeles/423/2000/results,2000
2192,San Marino,San Marino,Empty,2000.07.24,"$350,000",Alex Calatrava,Clay,/en/scores/archive/san-marino/475/2000/results,2000
2193,ATP Masters 1000 Canada,Toronto,Empty,2000.07.31,"$2,450,000",Marat Safin,Hard,/en/scores/archive/toronto/421/2000/results,2000
2194,ATP Masters 1000 Cincinnati,Cincinnati,Empty,2000.08.07,"$2,950,000",Thomas Enqvist,Hard,/en/scores/archive/cincinnati/422/2000/results,2000
2195,Indianapolis,Indianapolis,Empty,2000.08.14,"$800,000",Gustavo Kuerten,Hard,/en/scores/archive/indianapolis/419/2000/results,2000
2196,Washington,Washington,Empty,2000.08.14,"$800,000",Alex Corretja,Hard,/en/scores/archive/washington/418/2000/results,2000
2197,Long Island,Long Island,Empty,2000.08.21,"$415,200",Magnus Norman,Hard,/en/scores/archive/long-island/441/2000/results,2000
2198,US Open,New York,Empty,2000.08.28,"$6,467,000",Marat Safin,Hard,/en/scores/archive/us-open/560/2000/results,2000
2199,Tashkent,Tashkent,Empty,2000.09.11,"$525,000",Marat Safin,Hard,/en/scores/archive/tashkent/73/2000/results,2000
2200,Bucharest,Bucharest,Empty,2000.09.11,"$375,000",Juan Balcells,Clay,/en/scores/archive/bucharest/773/2000/results,2000
2201,Palermo,Palermo,Empty,2000.09.25,"$375,000",Olivier Rochus,Clay,/en/scores/archive/palermo/325/2000/results,2000
2202,Hong Kong,Hong Kong,Empty,2000.10.02,"$375,000",Nicolas Kiefer,Hard,/en/scores/archive/hong-kong/336/2000/results,2000
2203,Tokyo,Tokyo,Empty,2000.10.09,"$800,000",Sjeng Schalken,Hard,/en/scores/archive/tokyo/329/2000/results,2000
2204,Vienna,Vienna,Empty,2000.10.09,"$800,000",Tim Henman,Hard,/en/scores/archive/vienna/337/2000/results,2000
2205,Toulouse,Toulouse,Empty,2000.10.16,"$400,000",Alex Corretja,Hard,/en/scores/archive/toulouse/327/2000/results,2000
2206,Shanghai,Shanghai,Empty,2000.10.16,"$375,000",Magnus Norman,Hard,/en/scores/archive/shanghai/890/2000/results,2000
2207,Basel,Basel,Empty,2000.10.23,"$1,000,000",Thomas Enqvist,Carpet,/en/scores/archive/basel/328/2000/results,2000
2208,Moscow,Moscow,Empty,2000.10.23,"$1,000,000",Yevgeny Kafelnikov,Carpet,/en/scores/archive/moscow/438/2000/results,2000
2209,ATP Masters 1000 Stuttgart,Stuttgart,Empty,2000.10.30,"$2,950,000",Wayne Ferreira,Hard,/en/scores/archive/stuttgart/357/2000/results,2000
2210,Lyon,Lyon,Empty,2000.11.06,"$800,000",Arnaud Clement,Carpet,/en/scores/archive/lyon/7309/2000/results,2000
2211,St. Petersburg,St. Petersburg,Empty,2000.11.06,"$800,000",Marat Safin,Hard,/en/scores/archive/st-petersburg/568/2000/results,2000
2212,ATP Masters 1000 Paris,Paris,Empty,2000.11.13,"$2,950,000",Marat Safin,Carpet,/en/scores/archive/paris/352/2000/results,2000
2213,Stockholm,Stockholm,Empty,2000.11.20,"$800,000",Thomas Johansson,Hard,/en/scores/archive/stockholm/429/2000/results,2000
2214,Brighton,Brighton,Empty,2000.11.20,"$400,000",Tim Henman,Hard,/en/scores/archive/brighton/620/2000/results,2000
2215,Tennis Masters Cup,,Empty,2000.11.27,"$3,700,000",Gustavo Kuerten,Hard,/en/scores/archive/tennis-masters-cup/605/2000/results,2000
2216,Doha,Doha,Empty,2001.01.01,"$1,000,000",Marcelo Rios,Hard,/en/scores/archive/doha/451/2001/results,2001
2217,Chennai,Chennai,Empty,2001.01.01,"$400,000",Michal Tabara,Hard,/en/scores/archive/chennai/891/2001/results,2001
2218,Adelaide,Adelaide,Empty,2001.01.01,"$375,000",Tommy Haas,Hard,/en/scores/archive/adelaide/7308/2001/results,2001
2219,Sydney,Sydney,Empty,2001.01.08,"$400,000",Lleyton Hewitt,Hard,/en/scores/archive/sydney/338/2001/results,2001
2220,Auckland,Auckland,Empty,2001.01.08,"$375,000",Dominik Hrbaty,Hard,/en/scores/archive/auckland/301/2001/results,2001
2221,Australian Open,Melbourne,Empty,2001.01.15,"$3,568,313",Andre Agassi,Hard,/en/scores/archive/australian-open/580/2001/results,2001
2222,Bogota,Bogota,Empty,2001.01.28,"$375,000",Fernando Vicente,Clay,/en/scores/archive/bogota/359/2001/results,2001
2223,Milan,Milan,Empty,2001.01.29,"$400,000",Roger Federer,Carpet,/en/scores/archive/milan/408/2001/results,2001
2224,Marseille,Marseille,Empty,2001.02.12,"$500,000",Yevgeny Kafelnikov,Hard,/en/scores/archive/marseille/496/2001/results,2001
2225,Vina del Mar,Vina Del Mar,Empty,2001.02.12,"$375,000",Guillermo Coria,Clay,/en/scores/archive/vina-del-mar/505/2001/results,2001
2226,Copenhagen,Copenhagen,Empty,2001.02.12,"$350,000",Tim Henman,Hard,/en/scores/archive/copenhagen/481/2001/results,2001
2227,Rotterdam,Rotterdam,Empty,2001.02.19,"$850,000",Nicolas Escude,Hard,/en/scores/archive/rotterdam/407/2001/results,2001
2228,Memphis,Memphis,Empty,2001.02.19,"$800,000",Mark Philippoussis,Hard,/en/scores/archive/memphis/402/2001/results,2001
2229,Buenos Aires,Buenos Aires,Empty,2001.02.19,"$600,000",Gustavo Kuerten,Clay,/en/scores/archive/buenos-aires/506/2001/results,2001
2230,Dubai,Dubai,Empty,2001.02.26,"$1,000,000",Juan Carlos Ferrero,Hard,/en/scores/archive/dubai/495/2001/results,2001
2231,Acapulco,Acapulco,Empty,2001.02.26,"$800,000",Gustavo Kuerten,Clay,/en/scores/archive/acapulco/807/2001/results,2001
2232,San Jose,San Jose,Empty,2001.02.26,"$400,000",Greg Rusedski,Hard,/en/scores/archive/san-jose/424/2001/results,2001
2233,Scottsdale,Scottsdale,Empty,2001.03.05,"$400,000",Francisco Clavet,Hard,/en/scores/archive/scottsdale/433/2001/results,2001
2234,Delray Beach,Delray Beach,Empty,2001.03.05,"$350,000",Jan-Michael Gambill,Hard,/en/scores/archive/delray-beach/499/2001/results,2001
2235,ATP Masters 1000 Indian Wells,Indian Wells,Empty,2001.03.12,"$2,950,000",Andre Agassi,Hard,/en/scores/archive/indian-wells/404/2001/results,2001
2236,ATP Masters 1000 Miami,Miami,Empty,2001.03.19,"$3,400,000",Andre Agassi,Hard,/en/scores/archive/miami/403/2001/results,2001
2237,Estoril,Estoril,Empty,2001.04.09,"$625,000",Juan Carlos Ferrero,Clay,/en/scores/archive/estoril/468/2001/results,2001
2238,Casablanca,Casablanca,Empty,2001.04.09,"$350,000",Guillermo Canas,Clay,/en/scores/archive/casablanca/360/2001/results,2001
2239,ATP Masters 1000 Monte Carlo,Monte Carlo,Empty,2001.04.16,"$2,950,000",Gustavo Kuerten,Clay,/en/scores/archive/monte-carlo/410/2001/results,2001
2240,Barcelona,Barcelona,Empty,2001.04.23,"$1,000,000",Juan Carlos Ferrero,Clay,/en/scores/archive/barcelona/425/2001/results,2001
2241,Atlanta,Atlanta,Empty,2001.04.23,"$400,000",Andy Roddick,Clay,/en/scores/archive/atlanta/409/2001/results,2001
2242,Mallorca,Mallorca,Empty,2001.04.30,"$500,000",Alberto Martin,Clay,/en/scores/archive/mallorca/7306/2001/results,2001
2243,Munich,Munich,Empty,2001.04.30,"$400,000",Jiri Novak,Clay,/en/scores/archive/munich/308/2001/results,2001
2244,Houston,Houston,Empty,2001.04.30,"$350,000",Andy Roddick,Clay,/en/scores/archive/houston/717/2001/results,2001
2245,ATP Masters 1000 Rome,Rome,Empty,2001.05.07,"$2,950,000",Juan Carlos Ferrero,Clay,/en/scores/archive/rome/416/2001/results,2001
2246,ATP Masters 1000 Hamburg,Hamburg,Empty,2001.05.14,"$2,950,000",Albert Portas,Clay,/en/scores/archive/hamburg/414/2001/results,2001
2247,World Team Cup,Dusseldorf,Empty,2001.05.21,"$1,900,000",Yevgeny Kafelnikov,Clay,/en/scores/archive/dusseldorf/615/2001/results,2001
2248,St. Poelten,St. Poelten,Empty,2001.05.21,"$425,000",Andrea Gaudenzi,Clay,/en/scores/archive/st-poelten/306/2001/results,2001
2249,Roland Garros,Paris,Empty,2001.05.28,"$4,700,806",Gustavo Kuerten,Clay,/en/scores/archive/roland-garros/520/2001/results,2001
2250,Halle,Halle,Empty,2001.06.11,"$1,000,000",Thomas Johansson,Grass,/en/scores/archive/halle/500/2001/results,2001
2251,London / Queen's Club,London,Empty,2001.06.11,"$800,000",Lleyton Hewitt,Grass,/en/scores/archive/london/311/2001/results,2001
2252,Nottingham,Nottingham,Empty,2001.06.18,"$400,000",Thomas Johansson,Grass,/en/scores/archive/nottingham/741/2001/results,2001
2253,'s-Hertogenbosch,s-Hertogenbosch,Empty,2001.06.18,"$400,000",Lleyton Hewitt,Grass,/en/scores/archive/s-hertogenbosch/440/2001/results,2001
2254,Wimbledon,London,Empty,2001.06.25,"$5,476,164",Goran Ivanisevic,Grass,/en/scores/archive/wimbledon/540/2001/results,2001
2255,Gstaad,Gstaad,Empty,2001.07.09,"$600,000",Jiri Novak,Clay,/en/scores/archive/gstaad/314/2001/results,2001
2256,Bastad,Bastad,Empty,2001.07.09,"$400,000",Andrea Gaudenzi,Clay,/en/scores/archive/bastad/316/2001/results,2001
2257,Newport,Newport,Empty,2001.07.09,"$400,000",Neville Godwin,Grass,/en/scores/archive/newport/315/2001/results,2001
2258,Stuttgart,Stuttgart,Empty,2001.07.16,"$800,000",Gustavo Kuerten,Clay,/en/scores/archive/stuttgart/321/2001/results,2001
2259,Amsterdam,Amsterdam,Empty,2001.07.16,"$400,000",Alex Corretja,Clay,/en/scores/archive/amsterdam/317/2001/results,2001
2260,Umag,Umag,Empty,2001.07.16,"$400,000",Carlos Moya,Clay,/en/scores/archive/umag/439/2001/results,2001
2261,Kitzbuhel,Kitzbuhel,Empty,2001.07.23,"$900,000",Nicolas Lapentti,Clay,/en/scores/archive/kitzbuhel/319/2001/results,2001
2262,Los Angeles,Los Angeles,Empty,2001.07.23,"$400,000",Andre Agassi,Hard,/en/scores/archive/los-angeles/423/2001/results,2001
2263,Sopot - WS,Sopot,Empty,2001.07.23,"$400,000",Tommy Robredo,Clay,/en/scores/archive/sopot/475/2001/results,2001
2264,ATP Masters 1000 Canada,Montreal,Empty,2001.07.30,"$2,950,000",Andrei Pavel,Hard,/en/scores/archive/montreal/421/2001/results,2001
2265,ATP Masters 1000 Cincinnati,Cincinnati,Empty,2001.08.06,"$2,950,000",Gustavo Kuerten,Hard,/en/scores/archive/cincinnati/422/2001/results,2001
2266,Indianapolis,Indianapolis,Empty,2001.08.13,"$800,000",Patrick Rafter,Hard,/en/scores/archive/indianapolis/419/2001/results,2001
2267,Washington,Washington,Empty,2001.08.13,"$800,000",Andy Roddick,Hard,/en/scores/archive/washington/418/2001/results,2001
2268,Long Island,Long Island,Empty,2001.08.20,"$415,200",Tommy Haas,Hard,/en/scores/archive/long-island/441/2001/results,2001
2269,US Open,New York,Empty,2001.08.27,"$6,578,000",Lleyton Hewitt,Hard,/en/scores/archive/us-open/560/2001/results,2001
2270,Tashkent,Tashkent,Empty,2001.09.10,"$550,000",Marat Safin,Hard,/en/scores/archive/tashkent/73/2001/results,2001
2271,Bucharest,Bucharest,Empty,2001.09.10,"$400,000",Younes El Aynaoui,Clay,/en/scores/archive/bucharest/773/2001/results,2001
2272,Costa do  Sauipe,Sao Paulo,Empty,2001.09.10,"$375,000",Jan Vacek,Hard,/en/scores/archive/sao-paulo/533/2001/results,2001
2273,Shanghai,Shanghai,Empty,2001.09.17,"$400,000",Rainer Schuettler,Hard,/en/scores/archive/shanghai/890/2001/results,2001
2274,Hong Kong,Hong Kong,Empty,2001.09.24,"$400,000",Marcelo Rios,Hard,/en/scores/archive/hong-kong/336/2001/results,2001
2275,Palermo,Palermo,Empty,2001.09.24,"$400,000",Felix Mantilla,Clay,/en/scores/archive/palermo/325/2001/results,2001
2276,Moscow,Moscow,Empty,2001.10.01,"$1,000,000",Yevgeny Kafelnikov,Carpet,/en/scores/archive/moscow/438/2001/results,2001
2277,Tokyo,Tokyo,Empty,2001.10.01,"$800,000",Lleyton Hewitt,Hard,/en/scores/archive/tokyo/329/2001/results,2001
2278,Lyon,Lyon,Empty,2001.10.08,"$800,000",Ivan Ljubicic,Carpet,/en/scores/archive/lyon/7309/2001/results,2001
2279,Vienna,Vienna,Empty,2001.10.08,"$800,000",Tommy Haas,Hard,/en/scores/archive/vienna/337/2001/results,2001
2280,ATP Masters 1000 Stuttgart,Stuttgart,Empty,2001.10.15,"$2,950,000",Tommy Haas,Hard,/en/scores/archive/stuttgart/357/2001/results,2001
2281,Basel,Basel,Empty,2001.10.22,"$1,000,000",Tim Henman,Carpet,/en/scores/archive/basel/328/2001/results,2001
2282,St. Petersburg,St. Petersburg,Empty,2001.10.22,"$800,000",Marat Safin,Hard,/en/scores/archive/st-petersburg/568/2001/results,2001
2283,Stockholm,Stockholm,Empty,2001.10.22,"$800,000",Sjeng Schalken,Hard,/en/scores/archive/stockholm/429/2001/results,2001
2284,ATP Masters 1000 Paris,Paris,Empty,2001.10.29,"$2,950,000",Sebastien Grosjean,Carpet,/en/scores/archive/paris/352/2001/results,2001
2285,Tennis Masters Cup,,Empty,2001.11.12,"$3,700,000",Lleyton Hewitt,Hard,/en/scores/archive/tennis-masters-cup/605/2001/results,2001
2286,Doha,Doha,Empty,2001.12.31,"$1,000,000",Younes El Aynaoui,Hard,/en/scores/archive/doha/451/2002/results,2002
2287,Chennai,Chennai,Empty,2001.12.31,"$400,000",Guillermo Canas,Hard,/en/scores/archive/chennai/891/2002/results,2002
2288,Adelaide,Adelaide,Empty,2001.12.31,"$357,000",Tim Henman,Hard,/en/scores/archive/adelaide/7308/2002/results,2002
2289,Sydney,Sydney,Empty,2002.01.07,"$381,000",Roger Federer,Hard,/en/scores/archive/sydney/338/2002/results,2002
2290,Auckland,Auckland,Empty,2002.01.07,"$357,000",Greg Rusedski,Hard,/en/scores/archive/auckland/301/2002/results,2002
2291,Australian Open,Melbourne,Empty,2002.01.14,"$3,927,210",Thomas Johansson,Hard,/en/scores/archive/australian-open/580/2002/results,2002
2292,Milan,Milan,Empty,2002.01.28,"$381,000",Davide Sanguinetti,Carpet,/en/scores/archive/milan/408/2002/results,2002
2293,Marseille,Marseille,Empty,2002.02.11,"$476,000",Thomas Enqvist,Hard,/en/scores/archive/marseille/496/2002/results,2002
2294,Copenhagen,Copenhagen,Empty,2002.02.11,"$381,000",Lars Burgsmuller,Hard,/en/scores/archive/copenhagen/481/2002/results,2002
2295,Vina del Mar,Vina Del Mar,Empty,2002.02.11,"$381,000",Fernando Gonzalez,Clay,/en/scores/archive/vina-del-mar/505/2002/results,2002
2296,Rotterdam,Rotterdam,Empty,2002.02.18,"$738,000",Nicolas Escude,Hard,/en/scores/archive/rotterdam/407/2002/results,2002
2297,Memphis,Memphis,Empty,2002.02.18,"$725,000",Andy Roddick,Hard,/en/scores/archive/memphis/402/2002/results,2002
2298,Buenos Aires,Buenos Aires,Empty,2002.02.18,"$425,000",Nicolas Massu,Clay,/en/scores/archive/buenos-aires/506/2002/results,2002
2299,Dubai,Dubai,Empty,2002.02.25,"$925,000",Fabrice Santoro,Hard,/en/scores/archive/dubai/495/2002/results,2002
2300,Acapulco,Acapulco,Empty,2002.02.25,"$725,000",Carlos Moya,Clay,/en/scores/archive/acapulco/807/2002/results,2002
2301,San Jose,San Jose,Empty,2002.02.25,"$400,000",Lleyton Hewitt,Hard,/en/scores/archive/san-jose/424/2002/results,2002
2302,Delray Beach,Delray Beach,Empty,2002.03.04,"$400,000",Davide Sanguinetti,Hard,/en/scores/archive/delray-beach/499/2002/results,2002
2303,Scottsdale,Scottsdale,Empty,2002.03.04,"$400,000",Andre Agassi,Hard,/en/scores/archive/scottsdale/433/2002/results,2002
2304,ATP Masters 1000 Indian Wells,Indian Wells,Empty,2002.03.11,"$2,950,000",Lleyton Hewitt,Hard,/en/scores/archive/indian-wells/404/2002/results,2002
2305,ATP Masters 1000 Miami,Miami,Empty,2002.03.18,"$3,575,000",Andre Agassi,Hard,/en/scores/archive/miami/403/2002/results,2002
2306,Estoril,Estoril,Empty,2002.04.08,"$600,000",David Nalbandian,Clay,/en/scores/archive/estoril/468/2002/results,2002
2307,Casablanca,Casablanca,Empty,2002.04.08,"$381,000",Younes El Aynaoui,Clay,/en/scores/archive/casablanca/360/2002/results,2002
2308,ATP Masters 1000 Monte Carlo,Monte Carlo,Empty,2002.04.15,"$2,950,000",Juan Carlos Ferrero,Clay,/en/scores/archive/monte-carlo/410/2002/results,2002
2309,Barcelona,Barcelona,Empty,2002.04.22,"$955,000",Gaston Gaudio,Clay,/en/scores/archive/barcelona/425/2002/results,2002
2310,Houston,Houston,Empty,2002.04.22,"$400,000",Andy Roddick,Clay,/en/scores/archive/houston/717/2002/results,2002
2311,Mallorca,Mallorca,Empty,2002.04.29,"$381,000",Gaston Gaudio,Clay,/en/scores/archive/mallorca/7306/2002/results,2002
2312,Munich,Munich,Empty,2002.04.29,"$381,000",Younes El Aynaoui,Clay,/en/scores/archive/munich/308/2002/results,2002
2313,ATP Masters 1000 Rome,Rome,Empty,2002.05.06,"$2,950,000",Andre Agassi,Clay,/en/scores/archive/rome/416/2002/results,2002
2314,ATP Masters 1000 Hamburg,Hamburg,Empty,2002.05.13,"$2,950,000",Roger Federer,Clay,/en/scores/archive/hamburg/414/2002/results,2002
2315,World Team Cup,Dusseldorf,Empty,2002.05.20,"$2,100,000",Jose Acasuso,Clay,/en/scores/archive/dusseldorf/615/2002/results,2002
2316,St. Poelten,St. Poelten,Empty,2002.05.20,"$381,000",Nicolas Lapentti,Clay,/en/scores/archive/st-poelten/306/2002/results,2002
2317,Roland Garros,Paris,Empty,2002.05.27,"$5,268,536",Albert Costa,Clay,/en/scores/archive/roland-garros/520/2002/results,2002
2318,Halle,Halle,Empty,2002.06.10,"$951,000",Yevgeny Kafelnikov,Grass,/en/scores/archive/halle/500/2002/results,2002
2319,London / Queen's Club,London,Empty,2002.06.10,"$761,000",Lleyton Hewitt,Grass,/en/scores/archive/london/311/2002/results,2002
2320,Nottingham,Nottingham,Empty,2002.06.17,"$381,000",Jonas Bjorkman,Grass,/en/scores/archive/nottingham/741/2002/results,2002
2321,'s-Hertogenbosch,s-Hertogenbosch,Empty,2002.06.17,"$381,000",Sjeng Schalken,Grass,/en/scores/archive/s-hertogenbosch/440/2002/results,2002
2322,Wimbledon,London,Empty,2002.06.24,"$6,061,152",Lleyton Hewitt,Grass,/en/scores/archive/wimbledon/540/2002/results,2002
2323,Gstaad,Gstaad,Empty,2002.07.08,"$600,000",Alex Corretja,Clay,/en/scores/archive/gstaad/314/2002/results,2002
2324,Newport,Newport,Empty,2002.07.08,"$400,000",Taylor Dent,Grass,/en/scores/archive/newport/315/2002/results,2002
2325,Bastad,Bastad,Empty,2002.07.08,"$381,000",Carlos Moya,Clay,/en/scores/archive/bastad/316/2002/results,2002
2326,Stuttgart,Stuttgart,Empty,2002.07.15,"$500,000",Mikhail Youzhny,Clay,/en/scores/archive/stuttgart/321/2002/results,2002
2327,Amersfoort,Amersfoort,Empty,2002.07.15,"$381,000",Juan Ignacio Chela,Clay,/en/scores/archive/amersfoort/317/2002/results,2002
2328,Umag,Umag,Empty,2002.07.15,"$381,000",Carlos Moya,Clay,/en/scores/archive/umag/439/2002/results,2002
2329,Kitzbuhel,Kitzbuhel,Empty,2002.07.22,"$880,000",Alex Corretja,Clay,/en/scores/archive/kitzbuhel/319/2002/results,2002
2330,Los Angeles,Los Angeles,Empty,2002.07.22,"$400,000",Andre Agassi,Hard,/en/scores/archive/los-angeles/423/2002/results,2002
