,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
9686,Marin Cilic,Tomas Berdych,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9687,David Goffin,Dominic Thiem,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9688,Lucas Pouille,Adrian Mannarino,0,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9689,Diego Schwartzman,Jan-Lennard Struff,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9690,Andy Murray,Gilles Muller,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9691,Novak Djokovic,Gilles Simon,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9692,Stan Wawrinka,Jiri Vesely,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9693,Rafael Nadal,Kyle Edmund,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9694,Marin Cilic,Jeremy Chardy,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9695,Dominic Thiem,Robin Haase,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9696,Adrian Mannarino,Jo-Wilfried Tsonga,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9697,Jan-Lennard Struff,Grigor Dimitrov,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9698,Tomas Berdych,Tommy Haas,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9699,David Goffin,Nicolas Almagro,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9700,Lucas Pouille,Paolo Lorenzi,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9701,Diego Schwartzman,Roberto Bautista Agut,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9702,Pablo Carreno Busta,Karen Khachanov,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9703,Alexander Zverev,Feliciano Lopez,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9704,Albert Ramos-Vinolas,Carlos Berlocq,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9705,Pablo Cuevas,Joao Sousa,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9706,Tomas Berdych,Andrey Kuznetsov,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9707,David Goffin,Steve Darcis,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9708,Lucas Pouille,Ryan Harrison,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9709,Roberto Bautista Agut,Nikoloz Basilashvili,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9710,Pablo Carreno Busta,Fabio Fognini,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9711,Alexander Zverev,Andreas Seppi,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9712,Albert Ramos-Vinolas,Renzo Olivo,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9713,Pablo Cuevas,Viktor Troicki,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9714,Nicolas Almagro,Martin Klizan,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9715,Carlos Berlocq,Pierre-Hugues Herbert,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9716,Jeremy Chardy,Borna Coric,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9717,Kyle Edmund,Daniel Evans,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9718,Tommy Haas,Benoit Paire,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9719,Robin Haase,Damir Dzumhur,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9720,Karen Khachanov,Nicolas Mahut,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9721,Feliciano Lopez,Daniil Medvedev,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9722,Paolo Lorenzi,Marcel Granollers,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9723,Adrian Mannarino,Guillermo Garcia-Lopez,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9724,Gilles Muller,Tommy Robredo,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9725,Diego Schwartzman,Bernard Tomic,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9726,Gilles Simon,Malek Jaziri,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9727,Joao Sousa,Florian Mayer,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9728,Jan-Lennard Struff,Casper Ruud,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9729,Jiri Vesely,Mischa Zverev,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9730,Adrian Mannarino,Yuichi Sugita,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9731,Jan-Lennard Struff,Pierre-Hugues Herbert,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9732,Martin Klizan,Sergiy Stakhovsky,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9733,Carlos Berlocq,Roberto Carballes Baena,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9734,Guillermo Garcia-Lopez,Damir Dzumhur,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9735,Andrey Kuznetsov,Mikhail Youzhny,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9736,Renzo Olivo,Simone Bolelli,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9737,Adrian Mannarino,Lucas Catarina,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9738,Jan-Lennard Struff,Paul-Henri Mathieu,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9739,Martin Klizan,Evgeny Donskoy,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9740,Carlos Berlocq,Andrey Rublev,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9741,Damir Dzumhur,Alessandro Giannessi,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9742,Andrey Kuznetsov,Julien Benneteau,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9743,Simone Bolelli,Mikhail Kukushkin,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9744,Pierre-Hugues Herbert,Marius Copil,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9745,Roberto Carballes Baena,Radu Albot,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9746,Sergiy Stakhovsky,Dusan Lajovic,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9747,Mikhail Youzhny,Taro Daniel,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9748,Renzo Olivo,Jozef Kovalik,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9749,Yuichi Sugita,Hugo Nys,2,1,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9750,Guillermo Garcia-Lopez,Florent Diep,2,0,ATP Masters 1000 Monte Carlo,2017,Monte Carlo,Monaco
9751,Rafael Nadal,Dominic Thiem,2,0,Barcelona,2017,Barcelona,Spain
9752,Dominic Thiem,Andy Murray,2,1,Barcelona,2017,Barcelona,Spain
9753,Rafael Nadal,Horacio Zeballos,2,0,Barcelona,2017,Barcelona,Spain
9754,Andy Murray,Albert Ramos-Vinolas,2,1,Barcelona,2017,Barcelona,Spain
9755,Rafael Nadal,Hyeon Chung,2,0,Barcelona,2017,Barcelona,Spain
9756,Dominic Thiem,Yuichi Sugita,2,0,Barcelona,2017,Barcelona,Spain
9757,Horacio Zeballos,Karen Khachanov,2,0,Barcelona,2017,Barcelona,Spain
9758,Andy Murray,Feliciano Lopez,2,0,Barcelona,2017,Barcelona,Spain
9759,Rafael Nadal,Kevin Anderson,2,0,Barcelona,2017,Barcelona,Spain
9760,Dominic Thiem,Daniel Evans,2,0,Barcelona,2017,Barcelona,Spain
9761,Karen Khachanov,David Goffin,2,1,Barcelona,2017,Barcelona,Spain
9762,Albert Ramos-Vinolas,Roberto Bautista Agut,2,1,Barcelona,2017,Barcelona,Spain
9763,Yuichi Sugita,Pablo Carreno Busta,2,0,Barcelona,2017,Barcelona,Spain
9764,Hyeon Chung,Alexander Zverev,2,0,Barcelona,2017,Barcelona,Spain
9765,Horacio Zeballos,Benoit Paire,2,1,Barcelona,2017,Barcelona,Spain
9766,Andy Murray,Bernard Tomic,0,0,Barcelona,2017,Barcelona,Spain
9767,Rafael Nadal,Rogerio Dutra Silva,2,0,Barcelona,2017,Barcelona,Spain
9768,Dominic Thiem,Kyle Edmund,2,0,Barcelona,2017,Barcelona,Spain
9769,David Goffin,Nikoloz Basilashvili,2,0,Barcelona,2017,Barcelona,Spain
9770,Roberto Bautista Agut,Jan-Lennard Struff,2,0,Barcelona,2017,Barcelona,Spain
9771,Pablo Carreno Busta,Andreas Seppi,2,0,Barcelona,2017,Barcelona,Spain
9772,Alexander Zverev,Nicolas Almagro,2,1,Barcelona,2017,Barcelona,Spain
9773,Yuichi Sugita,Richard Gasquet,2,1,Barcelona,2017,Barcelona,Spain
9774,Albert Ramos-Vinolas,Casper Ruud,2,0,Barcelona,2017,Barcelona,Spain
9775,Karen Khachanov,Pablo Cuevas,2,0,Barcelona,2017,Barcelona,Spain
9776,Hyeon Chung,Philipp Kohlschreiber,2,0,Barcelona,2017,Barcelona,Spain
9777,Kevin Anderson,David Ferrer,2,0,Barcelona,2017,Barcelona,Spain
9778,Daniel Evans,Mischa Zverev,2,0,Barcelona,2017,Barcelona,Spain
9779,Horacio Zeballos,Joao Sousa,2,0,Barcelona,2017,Barcelona,Spain
9780,Feliciano Lopez,Albert Montanes,2,0,Barcelona,2017,Barcelona,Spain
9781,Benoit Paire,Marcel Granollers,2,0,Barcelona,2017,Barcelona,Spain
9782,Nicolas Almagro,Steven Diez,2,0,Barcelona,2017,Barcelona,Spain
9783,Kevin Anderson,Carlos Berlocq,2,1,Barcelona,2017,Barcelona,Spain
9784,Nikoloz Basilashvili,Taro Daniel,2,0,Barcelona,2017,Barcelona,Spain
9785,Hyeon Chung,Denis Istomin,2,0,Barcelona,2017,Barcelona,Spain
9786,Rogerio Dutra Silva,Renzo Olivo,2,0,Barcelona,2017,Barcelona,Spain
9787,Kyle Edmund,Jeremy Chardy,2,0,Barcelona,2017,Barcelona,Spain
9788,Daniel Evans,Thiago Monteiro,2,1,Barcelona,2017,Barcelona,Spain
9789,Marcel Granollers,Malek Jaziri,2,0,Barcelona,2017,Barcelona,Spain
9790,Karen Khachanov,Thomaz Bellucci,2,0,Barcelona,2017,Barcelona,Spain
9791,Albert Montanes,Guillermo Garcia-Lopez,2,0,Barcelona,2017,Barcelona,Spain
9792,Casper Ruud,Radu Albot,2,0,Barcelona,2017,Barcelona,Spain
9793,Andreas Seppi,Mikael Ymer,2,0,Barcelona,2017,Barcelona,Spain
9794,Jan-Lennard Struff,Pierre-Hugues Herbert,2,0,Barcelona,2017,Barcelona,Spain
9795,Yuichi Sugita,Tommy Robredo,2,0,Barcelona,2017,Barcelona,Spain
9796,Bernard Tomic,Dustin Brown,2,1,Barcelona,2017,Barcelona,Spain
9797,Horacio Zeballos,Santiago Giraldo,2,0,Barcelona,2017,Barcelona,Spain
9798,Thiago Monteiro,Jordi Samper-Montana,2,1,Barcelona,2017,Barcelona,Spain
9799,Steven Diez,Yuichi Sugita,2,0,Barcelona,2017,Barcelona,Spain
9800,Hyeon Chung,Guido Pella,2,0,Barcelona,2017,Barcelona,Spain
9801,Santiago Giraldo,Alejandro Davidovich Fokina,2,1,Barcelona,2017,Barcelona,Spain
9802,Taro Daniel,Daniel Brands,2,0,Barcelona,2017,Barcelona,Spain
9803,Casper Ruud,Daniel Masur,2,0,Barcelona,2017,Barcelona,Spain
9804,Thiago Monteiro,Lukas Rosol,2,1,Barcelona,2017,Barcelona,Spain
9805,Yuichi Sugita,Nicola Kuhn,2,0,Barcelona,2017,Barcelona,Spain
9806,Hyeon Chung,Ernests Gulbis,2,0,Barcelona,2017,Barcelona,Spain
9807,Santiago Giraldo,Enrique Lopez Perez,2,1,Barcelona,2017,Barcelona,Spain
9808,Taro Daniel,Jaume Munar,2,0,Barcelona,2017,Barcelona,Spain
9809,Daniel Masur,Andrey Rublev,2,1,Barcelona,2017,Barcelona,Spain
9810,Alejandro Davidovich Fokina,Roberto Carballes Baena,2,1,Barcelona,2017,Barcelona,Spain
9811,Casper Ruud,Oriol Roca Batalla,2,0,Barcelona,2017,Barcelona,Spain
9812,Daniel Brands,Inigo Cervantes,2,1,Barcelona,2017,Barcelona,Spain
9813,Jordi Samper-Montana,Kenny De Schepper,0,0,Barcelona,2017,Barcelona,Spain
9814,Guido Pella,Marco Trungelliti,2,0,Barcelona,2017,Barcelona,Spain
9815,Steven Diez,Uladzimir Ignatik,2,0,Barcelona,2017,Barcelona,Spain
9816,Lucas Pouille,Aljaz Bedene,2,0,Budapest,2017,Budapest,Hungary
9817,Lucas Pouille,Paolo Lorenzi,2,0,Budapest,2017,Budapest,Hungary
9818,Aljaz Bedene,Laslo Djere,2,0,Budapest,2017,Budapest,Hungary
9819,Lucas Pouille,Martin Klizan,2,0,Budapest,2017,Budapest,Hungary
9820,Aljaz Bedene,Ivo Karlovic,2,0,Budapest,2017,Budapest,Hungary
9821,Laslo Djere,Fernando Verdasco,2,1,Budapest,2017,Budapest,Hungary
9822,Paolo Lorenzi,Andrey Kuznetsov,2,0,Budapest,2017,Budapest,Hungary
9823,Lucas Pouille,Jiri Vesely,2,1,Budapest,2017,Budapest,Hungary
9824,Ivo Karlovic,Damir Dzumhur,2,1,Budapest,2017,Budapest,Hungary
9825,Andrey Kuznetsov,Fabio Fognini,2,1,Budapest,2017,Budapest,Hungary
9826,Fernando Verdasco,Marton Fucsovics,2,0,Budapest,2017,Budapest,Hungary
9827,Paolo Lorenzi,Sergiy Stakhovsky,2,1,Budapest,2017,Budapest,Hungary
9828,Laslo Djere,Viktor Troicki,2,0,Budapest,2017,Budapest,Hungary
9829,Aljaz Bedene,Robin Haase,2,0,Budapest,2017,Budapest,Hungary
9830,Martin Klizan,Bjorn Fratangelo,2,0,Budapest,2017,Budapest,Hungary
9831,Bjorn Fratangelo,Gilles Simon,2,0,Budapest,2017,Budapest,Hungary
9832,Paolo Lorenzi,Mikhail Kukushkin,2,0,Budapest,2017,Budapest,Hungary
9833,Viktor Troicki,Evgeny Donskoy,2,0,Budapest,2017,Budapest,Hungary
9834,Robin Haase,Diego Schwartzman,2,0,Budapest,2017,Budapest,Hungary
9835,Aljaz Bedene,Marius Copil,2,0,Budapest,2017,Budapest,Hungary
9836,Laslo Djere,Daniil Medvedev,2,0,Budapest,2017,Budapest,Hungary
9837,Damir Dzumhur,Steve Darcis,2,1,Budapest,2017,Budapest,Hungary
9838,Marton Fucsovics,Mikhail Youzhny,2,0,Budapest,2017,Budapest,Hungary
9839,Martin Klizan,Maximilian Marterer,2,0,Budapest,2017,Budapest,Hungary
9840,Andrey Kuznetsov,Ryan Harrison,2,0,Budapest,2017,Budapest,Hungary
9841,Sergiy Stakhovsky,Florian Mayer,2,0,Budapest,2017,Budapest,Hungary
9842,Jiri Vesely,Borna Coric,2,0,Budapest,2017,Budapest,Hungary
9843,Aljaz Bedene,Marius Copil,2,1,Budapest,2017,Budapest,Hungary
9844,Laslo Djere,Evgeny Donskoy,2,1,Budapest,2017,Budapest,Hungary
9845,Maximilian Marterer,Sergiy Stakhovsky,2,0,Budapest,2017,Budapest,Hungary
9846,Bjorn Fratangelo,Attila Balazs,2,1,Budapest,2017,Budapest,Hungary
9847,Aljaz Bedene,Federico Gaio,2,0,Budapest,2017,Budapest,Hungary
9848,Attila Balazs,Dusan Lajovic,2,1,Budapest,2017,Budapest,Hungary
9849,Evgeny Donskoy,Aldin Setkic,2,0,Budapest,2017,Budapest,Hungary
9850,Sergiy Stakhovsky,Zsombor Piros,2,0,Budapest,2017,Budapest,Hungary
9851,Laslo Djere,Norbert Gombos,2,1,Budapest,2017,Budapest,Hungary
9852,Marius Copil,Sam Groth,2,1,Budapest,2017,Budapest,Hungary
9853,Bjorn Fratangelo,Tobias Kamke,2,0,Budapest,2017,Budapest,Hungary
9854,Maximilian Marterer,Mirza Basic,2,0,Budapest,2017,Budapest,Hungary
9855,Pablo Carreno Busta,Gilles Muller,2,0,Estoril,2017,Estoril,Portugal
9856,Pablo Carreno Busta,David Ferrer,2,0,Estoril,2017,Estoril,Portugal
9857,Gilles Muller,Kevin Anderson,2,0,Estoril,2017,Estoril,Portugal
9858,Pablo Carreno Busta,Nicolas Almagro,2,0,Estoril,2017,Estoril,Portugal
9859,Kevin Anderson,Richard Gasquet,2,1,Estoril,2017,Estoril,Portugal
9860,Gilles Muller,Taro Daniel,2,1,Estoril,2017,Estoril,Portugal
9861,David Ferrer,Ryan Harrison,2,0,Estoril,2017,Estoril,Portugal
9862,Pablo Carreno Busta,Tommy Robredo,2,0,Estoril,2017,Estoril,Portugal
9863,Richard Gasquet,Carlos Berlocq,2,0,Estoril,2017,Estoril,Portugal
9864,Gilles Muller,Pedro Sousa,2,0,Estoril,2017,Estoril,Portugal
9865,David Ferrer,Frederico Ferreira Silva,2,0,Estoril,2017,Estoril,Portugal
9866,Ryan Harrison,Juan Martin del Potro,0,0,Estoril,2017,Estoril,Portugal
9867,Nicolas Almagro,Gastao Elias,2,0,Estoril,2017,Estoril,Portugal
9868,Kevin Anderson,Joao Domingues,2,1,Estoril,2017,Estoril,Portugal
9869,Taro Daniel,Bjorn Fratangelo,2,0,Estoril,2017,Estoril,Portugal
9870,Juan Martin del Potro,Yuichi Sugita,2,0,Estoril,2017,Estoril,Portugal
9871,Bjorn Fratangelo,Joao Sousa,2,0,Estoril,2017,Estoril,Portugal
9872,Joao Domingues,Kyle Edmund,2,1,Estoril,2017,Estoril,Portugal
9873,Nicolas Almagro,Benoit Paire,2,0,Estoril,2017,Estoril,Portugal
9874,Kevin Anderson,Salvatore Caruso,2,0,Estoril,2017,Estoril,Portugal
9875,Carlos Berlocq,Elias Ymer,2,0,Estoril,2017,Estoril,Portugal
9876,Taro Daniel,Renzo Olivo,2,1,Estoril,2017,Estoril,Portugal
9877,Gastao Elias,Malek Jaziri,2,1,Estoril,2017,Estoril,Portugal
9878,Frederico Ferreira Silva,Denis Istomin,2,0,Estoril,2017,Estoril,Portugal
9879,Ryan Harrison,Guillermo Garcia-Lopez,2,1,Estoril,2017,Estoril,Portugal
9880,Tommy Robredo,Evgeny Donskoy,2,0,Estoril,2017,Estoril,Portugal
9881,Pedro Sousa,Paul-Henri Mathieu,2,0,Estoril,2017,Estoril,Portugal
9882,Elias Ymer,Ernesto Escobedo,2,0,Estoril,2017,Estoril,Portugal
9883,Bjorn Fratangelo,Andrey Rublev,2,0,Estoril,2017,Estoril,Portugal
9884,Salvatore Caruso,Kenny De Schepper,2,0,Estoril,2017,Estoril,Portugal
9885,Joao Domingues,Goncalo Oliveira,2,0,Estoril,2017,Estoril,Portugal
9886,Ernesto Escobedo,Nicolas Jarry,2,1,Estoril,2017,Estoril,Portugal
9887,Andrey Rublev,Sam Groth,2,0,Estoril,2017,Estoril,Portugal
9888,Goncalo Oliveira,Inigo Cervantes,2,0,Estoril,2017,Estoril,Portugal
9889,Kenny De Schepper,Tristan Lamasine,2,0,Estoril,2017,Estoril,Portugal
9890,Bjorn Fratangelo,Enrique Lopez Perez,2,1,Estoril,2017,Estoril,Portugal
9891,Salvatore Caruso,Federico Gaio,2,0,Estoril,2017,Estoril,Portugal
9892,Joao Domingues,Ernests Gulbis,0,0,Estoril,2017,Estoril,Portugal
9893,Elias Ymer,Joao Monteiro,2,1,Estoril,2017,Estoril,Portugal
9894,Alexander Zverev,Guido Pella,2,0,Munich,2017,Munich,Germany
9895,Alexander Zverev,Roberto Bautista Agut,2,0,Munich,2017,Munich,Germany
9896,Guido Pella,Hyeon Chung,2,1,Munich,2017,Munich,Germany
9897,Roberto Bautista Agut,Yannick Hanfmann,2,0,Munich,2017,Munich,Germany
9898,Alexander Zverev,Jan-Lennard Struff,2,1,Munich,2017,Munich,Germany
9899,Hyeon Chung,Martin Klizan,2,1,Munich,2017,Munich,Germany
9900,Guido Pella,Horacio Zeballos,2,1,Munich,2017,Munich,Germany
9901,Hyeon Chung,Gael Monfils,2,0,Munich,2017,Munich,Germany
9902,Roberto Bautista Agut,Marius Copil,2,1,Munich,2017,Munich,Germany
9903,Alexander Zverev,Jeremy Chardy,2,0,Munich,2017,Munich,Germany
9904,Guido Pella,Fabio Fognini,2,0,Munich,2017,Munich,Germany
9905,Horacio Zeballos,Philipp Kohlschreiber,2,0,Munich,2017,Munich,Germany
9906,Martin Klizan,Mischa Zverev,2,0,Munich,2017,Munich,Germany
9907,Jan-Lennard Struff,Tommy Haas,2,0,Munich,2017,Munich,Germany
9908,Yannick Hanfmann,Thomaz Bellucci,2,1,Munich,2017,Munich,Germany
9909,Philipp Kohlschreiber,Casper Ruud,2,0,Munich,2017,Munich,Germany
9910,Mischa Zverev,Dustin Brown,2,1,Munich,2017,Munich,Germany
9911,Jan-Lennard Struff,Daniel Masur,2,0,Munich,2017,Munich,Germany
9912,Thomaz Bellucci,Mikhail Kukushkin,2,0,Munich,2017,Munich,Germany
9913,Jeremy Chardy,Jozef Kovalik,2,0,Munich,2017,Munich,Germany
9914,Hyeon Chung,Maximilian Marterer,2,1,Munich,2017,Munich,Germany
9915,Marius Copil,Thiago Monteiro,2,1,Munich,2017,Munich,Germany
9916,Tommy Haas,Sergiy Stakhovsky,2,1,Munich,2017,Munich,Germany
9917,Yannick Hanfmann,Gerald Melzer,2,1,Munich,2017,Munich,Germany
9918,Martin Klizan,Nicolas Kicker,2,1,Munich,2017,Munich,Germany
9919,Guido Pella,Cedrik-Marcel Stebe,2,0,Munich,2017,Munich,Germany
9920,Horacio Zeballos,Andreas Seppi,2,1,Munich,2017,Munich,Germany
9921,Jozef Kovalik,Jeremy Jahn,2,0,Munich,2017,Munich,Germany
9922,Yannick Hanfmann,Uladzimir Ignatik,2,0,Munich,2017,Munich,Germany
9923,Guido Pella,Yannick Mertens,2,0,Munich,2017,Munich,Germany
9924,Cedrik-Marcel Stebe,Jerzy Janowicz,2,0,Munich,2017,Munich,Germany
9925,Cedrik-Marcel Stebe,Julien Benneteau,2,0,Munich,2017,Munich,Germany
9926,Yannick Hanfmann,Arthur De Greef,2,1,Munich,2017,Munich,Germany
9927,Yannick Mertens,Alexander Bublik,2,0,Munich,2017,Munich,Germany
9928,Jozef Kovalik,Yannick Maden,2,0,Munich,2017,Munich,Germany
9929,Uladzimir Ignatik,Charly Zick,2,0,Munich,2017,Munich,Germany
9930,Guido Pella,Jonathan Eysseric,2,0,Munich,2017,Munich,Germany
9931,Jerzy Janowicz,Matthias Bachinger,2,1,Munich,2017,Munich,Germany
9932,Marin Cilic,Milos Raonic,2,0,Istanbul,2017,Istanbul,Turkey
9933,Milos Raonic,Viktor Troicki,2,0,Istanbul,2017,Istanbul,Turkey
9934,Marin Cilic,Diego Schwartzman,2,0,Istanbul,2017,Istanbul,Turkey
9935,Milos Raonic,Bernard Tomic,2,0,Istanbul,2017,Istanbul,Turkey
9936,Marin Cilic,Steve Darcis,2,0,Istanbul,2017,Istanbul,Turkey
9937,Diego Schwartzman,Dusan Lajovic,2,0,Istanbul,2017,Istanbul,Turkey
9938,Viktor Troicki,Laslo Djere,2,0,Istanbul,2017,Istanbul,Turkey
9939,Milos Raonic,Aljaz Bedene,2,1,Istanbul,2017,Istanbul,Turkey
9940,Marin Cilic,Damir Dzumhur,2,0,Istanbul,2017,Istanbul,Turkey
9941,Diego Schwartzman,Jordan Thompson,2,0,Istanbul,2017,Istanbul,Turkey
9942,Laslo Djere,Paolo Lorenzi,2,0,Istanbul,2017,Istanbul,Turkey
9943,Viktor Troicki,Karen Khachanov,2,0,Istanbul,2017,Istanbul,Turkey
9944,Bernard Tomic,Rogerio Dutra Silva,2,0,Istanbul,2017,Istanbul,Turkey
9945,Steve Darcis,Jiri Vesely,2,0,Istanbul,2017,Istanbul,Turkey
9946,Dusan Lajovic,Mikhail Youzhny,2,1,Istanbul,2017,Istanbul,Turkey
9947,Viktor Troicki,Marcos Baghdatis,2,0,Istanbul,2017,Istanbul,Turkey
9948,Bernard Tomic,Mohamed Safwat,2,1,Istanbul,2017,Istanbul,Turkey
9949,Dusan Lajovic,Borna Coric,2,1,Istanbul,2017,Istanbul,Turkey
9950,Steve Darcis,Dudi Sela,2,0,Istanbul,2017,Istanbul,Turkey
9951,Aljaz Bedene,Marton Fucsovics,2,1,Istanbul,2017,Istanbul,Turkey
9952,Laslo Djere,Daniel Brands,2,0,Istanbul,2017,Istanbul,Turkey
9953,Rogerio Dutra Silva,Riccardo Bellotti,2,1,Istanbul,2017,Istanbul,Turkey
9954,Damir Dzumhur,Stefanos Tsitsipas,2,0,Istanbul,2017,Istanbul,Turkey
9955,Karen Khachanov,Nikoloz Basilashvili,2,1,Istanbul,2017,Istanbul,Turkey
9956,Jordan Thompson,Adrian Menendez-Maceiras,2,1,Istanbul,2017,Istanbul,Turkey
9957,Jiri Vesely,Marcel Granollers,2,1,Istanbul,2017,Istanbul,Turkey
9958,Mikhail Youzhny,Cem Ilkel,2,1,Istanbul,2017,Istanbul,Turkey
9959,Adrian Menendez-Maceiras,Mohamed Safwat,2,0,Istanbul,2017,Istanbul,Turkey
9960,Riccardo Bellotti,Laurynas Grigelis,2,0,Istanbul,2017,Istanbul,Turkey
9961,Stefanos Tsitsipas,Alexey Vatutin,2,0,Istanbul,2017,Istanbul,Turkey
9962,Daniel Brands,Miomir Kecmanovic,2,0,Istanbul,2017,Istanbul,Turkey
9963,Laurynas Grigelis,Tobias Kamke,2,1,Istanbul,2017,Istanbul,Turkey
