,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
26876,Jose-Luis Clerc,Wojtek Fibak,2,1,Mexico City WCT,1982,Mexico City,Empty
26877,Tony Giammalva,Peter McNamara,2,1,Mexico City WCT,1982,Mexico City,Empty
26878,Tomas Smid,Sandy Mayer,2,0,Mexico City WCT,1982,Mexico City,Empty
26879,Balazs Taroczy,Rick Meyer,2,1,Mexico City WCT,1982,Mexico City,Empty
26880,Bruce Manson,Mike Cahill,2,0,Mexico City WCT,1982,Mexico City,Empty
26881,Paul McNamee,Fritz Buehning,2,0,Mexico City WCT,1982,Mexico City,Empty
26882,Terry Moor,Vincent Van Patten,2,0,Mexico City WCT,1982,Mexico City,Empty
26883,John Sadri,Jose Higueras,2,0,Mexico City WCT,1982,Mexico City,Empty
26884,John McEnroe,Jimmy Connors,2,1,Philadelphia,1982,Philadelphia,Empty
26885,John McEnroe,Vitas Gerulaitis,2,1,Philadelphia,1982,Philadelphia,Empty
26886,Jimmy Connors,Chip Hooper,3,1,Philadelphia,1982,Philadelphia,Empty
26887,John McEnroe,Sandy Mayer,2,0,Philadelphia,1982,Philadelphia,Empty
26888,Jimmy Connors,Andres Gomez,2,0,Philadelphia,1982,Philadelphia,Empty
26889,Vitas Gerulaitis,Kevin Curren,2,0,Philadelphia,1982,Philadelphia,Empty
26890,Chip Hooper,John Sadri,2,1,Philadelphia,1982,Philadelphia,Empty
26891,John McEnroe,Rolf Gehring,2,1,Philadelphia,1982,Philadelphia,Empty
26892,Jimmy Connors,Jeff Borowiak,2,0,Philadelphia,1982,Philadelphia,Empty
26893,Vitas Gerulaitis,Steve Denton,2,0,Philadelphia,1982,Philadelphia,Empty
26894,Chip Hooper,Roscoe Tanner,2,0,Philadelphia,1982,Philadelphia,Empty
26895,Sandy Mayer,Terry Moor,2,0,Philadelphia,1982,Philadelphia,Empty
26896,Kevin Curren,Van Winitsky,2,1,Philadelphia,1982,Philadelphia,Empty
26897,Andres Gomez,Peter Rennert,2,0,Philadelphia,1982,Philadelphia,Empty
26898,John Sadri,Tim Mayotte,2,1,Philadelphia,1982,Philadelphia,Empty
26899,John McEnroe,Tracy Delatte,2,0,Philadelphia,1982,Philadelphia,Empty
26900,Jimmy Connors,Thierry Tulasne,2,0,Philadelphia,1982,Philadelphia,Empty
26901,Vitas Gerulaitis,Sammy Giammalva Jr.,2,0,Philadelphia,1982,Philadelphia,Empty
26902,Roscoe Tanner,Dick Stockton,2,1,Philadelphia,1982,Philadelphia,Empty
26903,Tim Mayotte,Johan Kriek,2,0,Philadelphia,1982,Philadelphia,Empty
26904,Sandy Mayer,Vincent Van Patten,2,0,Philadelphia,1982,Philadelphia,Empty
26905,Peter Rennert,Wojtek Fibak,2,0,Philadelphia,1982,Philadelphia,Empty
26906,Kevin Curren,Brian Gottfried,2,0,Philadelphia,1982,Philadelphia,Empty
26907,Jeff Borowiak,Harold Solomon,2,1,Philadelphia,1982,Philadelphia,Empty
26908,Steve Denton,Ramesh Krishnan,2,1,Philadelphia,1982,Philadelphia,Empty
26909,Rolf Gehring,Pascal Portes,2,0,Philadelphia,1982,Philadelphia,Empty
26910,Andres Gomez,John Lloyd,2,0,Philadelphia,1982,Philadelphia,Empty
26911,Chip Hooper,Peter Fleming,2,1,Philadelphia,1982,Philadelphia,Empty
26912,Terry Moor,Tim Gullikson,2,1,Philadelphia,1982,Philadelphia,Empty
26913,John Sadri,Tom Gullikson,2,1,Philadelphia,1982,Philadelphia,Empty
26914,Van Winitsky,Fritz Buehning,2,1,Philadelphia,1982,Philadelphia,Empty
26915,Ivan Lendl,Peter McNamara,3,1,Delray Beach WCT,1982,Delray Beach,Empty
26916,Ivan Lendl,Eliot Teltscher,2,1,Delray Beach WCT,1982,Delray Beach,Empty
26917,Peter McNamara,Jose-Luis Clerc,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26918,Ivan Lendl,Paul McNamee,2,1,Delray Beach WCT,1982,Delray Beach,Empty
26919,Jose-Luis Clerc,Jose Higueras,0,0,Delray Beach WCT,1982,Delray Beach,Empty
26920,Eliot Teltscher,David Carter,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26921,Peter McNamara,Balazs Taroczy,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26922,Ivan Lendl,Mel Purcell,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26923,Jose-Luis Clerc,Tomas Smid,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26924,Eliot Teltscher,Eddie Dibbs,2,1,Delray Beach WCT,1982,Delray Beach,Empty
26925,Peter McNamara,Victor Pecci,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26926,David Carter,Bruce Manson,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26927,Jose Higueras,Buster C. Mottram,2,1,Delray Beach WCT,1982,Delray Beach,Empty
26928,Paul McNamee,Vijay Amritraj,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26929,Balazs Taroczy,Bill Scanlon,2,0,Delray Beach WCT,1982,Delray Beach,Empty
26930,Pedro Rebolledo,Raul Ramirez,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26931,Raul Ramirez,Zoltan Kuharszky,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26932,Pedro Rebolledo,Peter Feigl,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26933,Raul Ramirez,Kjell Johansson,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26934,Pedro Rebolledo,Pablo Arraya,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26935,Peter Feigl,Christophe Roger-Vasselin,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26936,Zoltan Kuharszky,Jaime Fillol Sr.,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26937,Raul Ramirez,Carlos Castellan,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26938,Pedro Rebolledo,Guillermo Aubone,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26939,Jaime Fillol Sr.,Manuel Orantes,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26940,Kjell Johansson,Ricardo Cano,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26941,Pablo Arraya,Antonio Zugarelli,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26942,Peter Feigl,Claudio Panatta,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26943,Zoltan Kuharszky,Paul Torre,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26944,Christophe Roger-Vasselin,Ricardo Acuna,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26945,Raul Ramirez,Gustavo Tiberti,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26946,Pedro Rebolledo,Alejandro Ganzabal,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26947,Manuel Orantes,Alvaro Fillol,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26948,Claudio Panatta,Jose Luis Damiani,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26949,Ricardo Cano,Luis Alberto Ayala,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26950,Christophe Roger-Vasselin,Ricardo Ycaza,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26951,Pablo Arraya,Hans Kary,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26952,Paul Torre,Angel Gimenez,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26953,Ricardo Acuna,Freddie Sauer,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26954,Guillermo Aubone,Jose Antonio Fernandez,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26955,Carlos Castellan,Stefan Simonsson,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26956,Peter Feigl,Belus Prajoux,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26957,Jaime Fillol Sr.,Ivan Dupasquier,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26958,Kjell Johansson,Eduardo Osta,2,1,Vina Del Mar,1982,Vina Del Mar,Empty
26959,Zoltan Kuharszky,Damir Keretic,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26960,Antonio Zugarelli,Hans-Peter Kandler,2,0,Vina Del Mar,1982,Vina Del Mar,Empty
26961,John Sadri,Andres Gomez,2,1,Denver,1982,Denver,Empty
26962,John Sadri,Sandy Mayer,2,0,Denver,1982,Denver,Empty
26963,Andres Gomez,Kim Warwick,2,0,Denver,1982,Denver,Empty
26964,Sandy Mayer,Fritz Buehning,2,0,Denver,1982,Denver,Empty
26965,Kim Warwick,Wojtek Fibak,2,1,Denver,1982,Denver,Empty
26966,Andres Gomez,Van Winitsky,2,0,Denver,1982,Denver,Empty
26967,John Sadri,Kevin Curren,2,0,Denver,1982,Denver,Empty
26968,Sandy Mayer,Tomas Smid,2,1,Denver,1982,Denver,Empty
26969,Wojtek Fibak,Bruce Manson,2,0,Denver,1982,Denver,Empty
26970,Kevin Curren,Brian Gottfried,2,1,Denver,1982,Denver,Empty
26971,Andres Gomez,Mel Purcell,2,0,Denver,1982,Denver,Empty
26972,Fritz Buehning,Terry Moor,2,1,Denver,1982,Denver,Empty
26973,John Sadri,Jay Lapidus,2,0,Denver,1982,Denver,Empty
26974,Kim Warwick,Ilie Nastase,2,1,Denver,1982,Denver,Empty
26975,Van Winitsky,Phil Dent,2,1,Denver,1982,Denver,Empty
26976,John Sadri,Jose-Luis Clerc,2,1,Denver,1982,Denver,Empty
26977,Phil Dent,Gene Mayer,2,0,Denver,1982,Denver,Empty
26978,Kim Warwick,Yannick Noah,2,1,Denver,1982,Denver,Empty
26979,Sandy Mayer,Buster C. Mottram,2,0,Denver,1982,Denver,Empty
26980,Wojtek Fibak,Thierry Tulasne,2,0,Denver,1982,Denver,Empty
26981,Brian Gottfried,Peter Rennert,2,1,Denver,1982,Denver,Empty
26982,Terry Moor,Steve Denton,2,1,Denver,1982,Denver,Empty
26983,Mel Purcell,Tim Wilkison,2,0,Denver,1982,Denver,Empty
26984,Fritz Buehning,Tom Gullikson,2,0,Denver,1982,Denver,Empty
26985,Kevin Curren,Victor Amaya,2,1,Denver,1982,Denver,Empty
26986,Andres Gomez,Robert Lutz,2,0,Denver,1982,Denver,Empty
26987,Jay Lapidus,Pascal Portes,2,0,Denver,1982,Denver,Empty
26988,Bruce Manson,Steve Krulevitz,2,1,Denver,1982,Denver,Empty
26989,Ilie Nastase,Andrew Pattison,2,0,Denver,1982,Denver,Empty
26990,Tomas Smid,Rolf Gehring,2,0,Denver,1982,Denver,Empty
26991,Van Winitsky,Vincent Van Patten,2,0,Denver,1982,Denver,Empty
26992,Guillermo Vilas,Alejandro Ganzabal,2,0,Buenos Aires,1982,Buenos Aires,Empty
26993,Guillermo Vilas,Diego Perez,2,0,Buenos Aires,1982,Buenos Aires,Empty
26994,Alejandro Ganzabal,Paul Torre,2,1,Buenos Aires,1982,Buenos Aires,Empty
26995,Guillermo Vilas,Zoltan Kuharszky,2,0,Buenos Aires,1982,Buenos Aires,Empty
26996,Diego Perez,Florin Segarceanu,2,0,Buenos Aires,1982,Buenos Aires,Empty
26997,Alejandro Ganzabal,Belus Prajoux,2,1,Buenos Aires,1982,Buenos Aires,Empty
26998,Paul Torre,Peter Feigl,0,0,Buenos Aires,1982,Buenos Aires,Empty
26999,Guillermo Vilas,Guillermo Aubone,2,0,Buenos Aires,1982,Buenos Aires,Empty
27000,Peter Feigl,Victor Pecci,2,0,Buenos Aires,1982,Buenos Aires,Empty
27001,Alejandro Ganzabal,Manuel Orantes,2,0,Buenos Aires,1982,Buenos Aires,Empty
27002,Belus Prajoux,Pablo Arraya,2,0,Buenos Aires,1982,Buenos Aires,Empty
27003,Diego Perez,Kjell Johansson,2,0,Buenos Aires,1982,Buenos Aires,Empty
27004,Zoltan Kuharszky,Antonio Zugarelli,2,0,Buenos Aires,1982,Buenos Aires,Empty
27005,Florin Segarceanu,Gabriel Auroux,2,0,Buenos Aires,1982,Buenos Aires,Empty
27006,Paul Torre,Freddie Sauer,2,0,Buenos Aires,1982,Buenos Aires,Empty
27007,Guillermo Vilas,Gustavo Tiberti,2,0,Buenos Aires,1982,Buenos Aires,Empty
27008,Victor Pecci,Carlos Castellan,2,1,Buenos Aires,1982,Buenos Aires,Empty
27009,Gabriel Auroux,Pedro Rebolledo,2,0,Buenos Aires,1982,Buenos Aires,Empty
27010,Manuel Orantes,Ivan Dupasquier,2,0,Buenos Aires,1982,Buenos Aires,Empty
27011,Zoltan Kuharszky,Ricardo Cano,2,0,Buenos Aires,1982,Buenos Aires,Empty
27012,Pablo Arraya,Stefan Simonsson,2,1,Buenos Aires,1982,Buenos Aires,Empty
27013,Paul Torre,Angel Gimenez,2,0,Buenos Aires,1982,Buenos Aires,Empty
27014,Diego Perez,Christophe Roger-Vasselin,2,1,Buenos Aires,1982,Buenos Aires,Empty
27015,Guillermo Aubone,Roberto Arguello,2,0,Buenos Aires,1982,Buenos Aires,Empty
27016,Peter Feigl,Claudio Panatta,2,0,Buenos Aires,1982,Buenos Aires,Empty
27017,Alejandro Ganzabal,Damir Keretic,2,0,Buenos Aires,1982,Buenos Aires,Empty
27018,Kjell Johansson,Ricardo Rivera,2,0,Buenos Aires,1982,Buenos Aires,Empty
27019,Belus Prajoux,Eduardo Osta,2,0,Buenos Aires,1982,Buenos Aires,Empty
27020,Freddie Sauer,Lorenzo Soriano,2,1,Buenos Aires,1982,Buenos Aires,Empty
27021,Florin Segarceanu,Eduardo Bengoechea,2,1,Buenos Aires,1982,Buenos Aires,Empty
27022,Antonio Zugarelli,Hans-Peter Kandler,2,0,Buenos Aires,1982,Buenos Aires,Empty
27023,Jose-Luis Clerc,Fritz Buehning,3,1,Richmond WCT,1982,Richmond,Empty
27024,Jose-Luis Clerc,Wojtek Fibak,2,0,Richmond WCT,1982,Richmond,Empty
27025,Fritz Buehning,Mark Edmondson,2,1,Richmond WCT,1982,Richmond,Empty
27026,Jose-Luis Clerc,Tom Cain,2,0,Richmond WCT,1982,Richmond,Empty
27027,Fritz Buehning,Peter McNamara,2,0,Richmond WCT,1982,Richmond,Empty
27028,Mark Edmondson,Tomas Smid,2,0,Richmond WCT,1982,Richmond,Empty
27029,Wojtek Fibak,John Sadri,2,1,Richmond WCT,1982,Richmond,Empty
27030,Jose-Luis Clerc,Mark Vines,2,0,Richmond WCT,1982,Richmond,Empty
27031,Peter McNamara,Carlos Kirmayr,2,0,Richmond WCT,1982,Richmond,Empty
27032,Mark Edmondson,Rolf Gehring,2,0,Richmond WCT,1982,Richmond,Empty
27033,Wojtek Fibak,Vijay Amritraj,2,0,Richmond WCT,1982,Richmond,Empty
27034,Fritz Buehning,Ilie Nastase,2,0,Richmond WCT,1982,Richmond,Empty
27035,Tom Cain,Jose Luis Damiani,2,0,Richmond WCT,1982,Richmond,Empty
27036,John Sadri,Jim Gurfein,2,0,Richmond WCT,1982,Richmond,Empty
27037,Tomas Smid,Kim Warwick,2,0,Richmond WCT,1982,Richmond,Empty
27038,Johan Kriek,John McEnroe,2,1,Memphis,1982,Memphis,Empty
27039,John McEnroe,Gene Mayer,2,0,Memphis,1982,Memphis,Empty
27040,Johan Kriek,Buster C. Mottram,2,1,Memphis,1982,Memphis,Empty
27041,John McEnroe,Roscoe Tanner,2,0,Memphis,1982,Memphis,Empty
27042,Buster C. Mottram,Eliot Teltscher,2,0,Memphis,1982,Memphis,Empty
27043,Gene Mayer,Kevin Curren,2,0,Memphis,1982,Memphis,Empty
27044,Johan Kriek,Vitas Gerulaitis,2,1,Memphis,1982,Memphis,Empty
27045,John McEnroe,Terry Moor,2,0,Memphis,1982,Memphis,Empty
27046,Eliot Teltscher,Chip Hooper,2,0,Memphis,1982,Memphis,Empty
27047,Gene Mayer,Bruce Manson,2,0,Memphis,1982,Memphis,Empty
27048,Vitas Gerulaitis,John Alexander,2,0,Memphis,1982,Memphis,Empty
27049,Roscoe Tanner,Tim Mayotte,2,0,Memphis,1982,Memphis,Empty
27050,Johan Kriek,David Carter,2,0,Memphis,1982,Memphis,Empty
27051,Kevin Curren,Henry Pfister,2,0,Memphis,1982,Memphis,Empty
27052,Buster C. Mottram,Ferdi Taygan,0,0,Memphis,1982,Memphis,Empty
27053,John McEnroe,Gilles Moretton,2,0,Memphis,1982,Memphis,Empty
27054,Eliot Teltscher,Tony Giammalva,2,0,Memphis,1982,Memphis,Empty
27055,Gene Mayer,Phil Dent,2,1,Memphis,1982,Memphis,Empty
27056,Vitas Gerulaitis,Matthew McDonald,2,0,Memphis,1982,Memphis,Empty
27057,Kevin Curren,Sandy Mayer,2,0,Memphis,1982,Memphis,Empty
27058,Buster C. Mottram,Yannick Noah,2,1,Memphis,1982,Memphis,Empty
27059,Roscoe Tanner,Tom Gullikson,2,0,Memphis,1982,Memphis,Empty
27060,Johan Kriek,Tim Gullikson,2,1,Memphis,1982,Memphis,Empty
27061,Henry Pfister,Bill Scanlon,2,1,Memphis,1982,Memphis,Empty
27062,Terry Moor,Harold Solomon,2,0,Memphis,1982,Memphis,Empty
27063,Ferdi Taygan,Mel Purcell,2,1,Memphis,1982,Memphis,Empty
27064,Chip Hooper,Steve Denton,2,0,Memphis,1982,Memphis,Empty
27065,Tim Mayotte,Sammy Giammalva Jr.,2,1,Memphis,1982,Memphis,Empty
27066,Bruce Manson,Andres Gomez,2,0,Memphis,1982,Memphis,Empty
27067,John Alexander,Jimmy Brown,2,0,Memphis,1982,Memphis,Empty
27068,David Carter,Van Winitsky,2,1,Memphis,1982,Memphis,Empty
27069,John McEnroe,Tim Wilkison,2,0,Memphis,1982,Memphis,Empty
27070,Gene Mayer,Jeff Borowiak,2,0,Memphis,1982,Memphis,Empty
27071,Vitas Gerulaitis,Peter Rennert,2,1,Memphis,1982,Memphis,Empty
27072,Sandy Mayer,Andy Andrews,2,1,Memphis,1982,Memphis,Empty
27073,Yannick Noah,Thierry Tulasne,2,0,Memphis,1982,Memphis,Empty
27074,Roscoe Tanner,Mike Cahill,2,0,Memphis,1982,Memphis,Empty
27075,Johan Kriek,Pat Dupre,2,0,Memphis,1982,Memphis,Empty
27076,John Alexander,Brian Gottfried,2,0,Memphis,1982,Memphis,Empty
27077,Henry Pfister,Peter Fleming,2,0,Memphis,1982,Memphis,Empty
27078,Harold Solomon,Pascal Portes,2,0,Memphis,1982,Memphis,Empty
27079,Van Winitsky,Shlomo Glickstein,2,1,Memphis,1982,Memphis,Empty
27080,Andres Gomez,Chris Mayotte,2,1,Memphis,1982,Memphis,Empty
27081,Tony Giammalva,Jimmy Arias,2,0,Memphis,1982,Memphis,Empty
27082,Sammy Giammalva Jr.,Nick Saviano,2,1,Memphis,1982,Memphis,Empty
27083,Chip Hooper,Ramesh Krishnan,2,0,Memphis,1982,Memphis,Empty
27084,Ferdi Taygan,Ben Testerman,2,1,Memphis,1982,Memphis,Empty
27085,Raul Ramirez,Zoltan Kuharszky,2,1,Caracas,1982,Caracas,Empty
27086,Zoltan Kuharszky,Eddie Dibbs,2,1,Caracas,1982,Caracas,Empty
27087,Raul Ramirez,Eric Fromm,2,0,Caracas,1982,Caracas,Empty
27088,Eddie Dibbs,Christophe Roger-Vasselin,2,0,Caracas,1982,Caracas,Empty
27089,Raul Ramirez,Dave Siegler,2,0,Caracas,1982,Caracas,Empty
27090,Zoltan Kuharszky,Freddie Sauer,2,0,Caracas,1982,Caracas,Empty
27091,Eric Fromm,Mike Brunnberg,2,0,Caracas,1982,Caracas,Empty
27092,Eddie Dibbs,Rick Meyers,2,0,Caracas,1982,Caracas,Empty
27093,Raul Ramirez,Claudio Panatta,2,1,Caracas,1982,Caracas,Empty
27094,Mike Brunnberg,Jose Lopez-Maeso,2,0,Caracas,1982,Caracas,Empty
27095,Zoltan Kuharszky,Hans-Peter Kandler,2,0,Caracas,1982,Caracas,Empty
27096,Dave Siegler,Jaime Fillol Sr.,2,1,Caracas,1982,Caracas,Empty
27097,Christophe Roger-Vasselin,Craig Wittus,2,1,Caracas,1982,Caracas,Empty
27098,Eric Fromm,Ron Hightower,2,0,Caracas,1982,Caracas,Empty
27099,Freddie Sauer,Ricardo Acuna,2,0,Caracas,1982,Caracas,Empty
27100,Eddie Dibbs,David Schneider,2,0,Caracas,1982,Caracas,Empty
27101,Raul Ramirez,Hans Kary,2,0,Caracas,1982,Caracas,Empty
27102,Ricardo Acuna,Manuel Orantes,2,0,Caracas,1982,Caracas,Empty
27103,Jose Lopez-Maeso,Ivan Dupasquier,2,1,Caracas,1982,Caracas,Empty
27104,Eric Fromm,Steve Krulevitz,2,0,Caracas,1982,Caracas,Empty
27105,Zoltan Kuharszky,Kjell Johansson,2,0,Caracas,1982,Caracas,Empty
27106,Jaime Fillol Sr.,Jorge Andrew,2,0,Caracas,1982,Caracas,Empty
27107,Christophe Roger-Vasselin,Paul Torre,2,0,Caracas,1982,Caracas,Empty
27108,Mike Brunnberg,Guillermo Aubone,2,0,Caracas,1982,Caracas,Empty
27109,Ron Hightower,Cary Leeds,2,0,Caracas,1982,Caracas,Empty
27110,Hans-Peter Kandler,Antonio Zugarelli,2,1,Caracas,1982,Caracas,Empty
27111,Rick Meyers,Roberto Vizcaino,2,1,Caracas,1982,Caracas,Empty
27112,Claudio Panatta,Ramiro Benavides,2,0,Caracas,1982,Caracas,Empty
27113,Freddie Sauer,Marco Bellini,2,0,Caracas,1982,Caracas,Empty
27114,Dave Siegler,Glen Holroyd,2,0,Caracas,1982,Caracas,Empty
27115,Craig Wittus,Steve Meister,2,1,Caracas,1982,Caracas,Empty
27116,Yannick Noah,Ivan Lendl,2,1,La Quinta,1982,La Quinta,Empty
27117,Ivan Lendl,Raul Ramirez,2,0,La Quinta,1982,La Quinta,Empty
27118,Yannick Noah,Eliot Teltscher,2,1,La Quinta,1982,La Quinta,Empty
27119,Ivan Lendl,Victor Amaya,2,0,La Quinta,1982,La Quinta,Empty
27120,Eliot Teltscher,Harold Solomon,2,0,La Quinta,1982,La Quinta,Empty
27121,Raul Ramirez,Roscoe Tanner,2,1,La Quinta,1982,La Quinta,Empty
27122,Yannick Noah,Phil Dent,2,0,La Quinta,1982,La Quinta,Empty
27123,Ivan Lendl,Kim Warwick,2,1,La Quinta,1982,La Quinta,Empty
27124,Eliot Teltscher,Tomas Smid,2,0,La Quinta,1982,La Quinta,Empty
27125,Roscoe Tanner,Henry Pfister,2,1,La Quinta,1982,La Quinta,Empty
27126,Yannick Noah,Buster C. Mottram,2,0,La Quinta,1982,La Quinta,Empty
27127,Harold Solomon,Tim Gullikson,2,0,La Quinta,1982,La Quinta,Empty
27128,Phil Dent,Mel Purcell,2,0,La Quinta,1982,La Quinta,Empty
27129,Victor Amaya,Shlomo Glickstein,2,0,La Quinta,1982,La Quinta,Empty
27130,Raul Ramirez,John Lloyd,2,0,La Quinta,1982,La Quinta,Empty
27131,Ivan Lendl,Robert Lutz,2,0,La Quinta,1982,La Quinta,Empty
27132,Eliot Teltscher,Jose Higueras,2,0,La Quinta,1982,La Quinta,Empty
27133,Roscoe Tanner,John Alexander,2,1,La Quinta,1982,La Quinta,Empty
27134,Yannick Noah,Bernard Mitton,2,0,La Quinta,1982,La Quinta,Empty
27135,Harold Solomon,Brad Gilbert,2,0,La Quinta,1982,La Quinta,Empty
27136,John Lloyd,Eddie Dibbs,2,0,La Quinta,1982,La Quinta,Empty
27137,Henry Pfister,Jeff Borowiak,2,0,La Quinta,1982,La Quinta,Empty
27138,Tomas Smid,Peter Elter,2,0,La Quinta,1982,La Quinta,Empty
27139,Mel Purcell,Bruce Manson,2,0,La Quinta,1982,La Quinta,Empty
27140,Shlomo Glickstein,Raymond Moore,2,0,La Quinta,1982,La Quinta,Empty
27141,Kim Warwick,Tim Mayotte,2,0,La Quinta,1982,La Quinta,Empty
27142,Tim Gullikson,Bill Scanlon,2,1,La Quinta,1982,La Quinta,Empty
27143,Victor Amaya,Peter Rennert,2,0,La Quinta,1982,La Quinta,Empty
27144,Phil Dent,Thierry Tulasne,2,0,La Quinta,1982,La Quinta,Empty
27145,Buster C. Mottram,Jaime Fillol Sr.,2,0,La Quinta,1982,La Quinta,Empty
27146,Raul Ramirez,Tom Gullikson,2,0,La Quinta,1982,La Quinta,Empty
27147,Ivan Lendl,Scott Davis,2,0,La Quinta,1982,La Quinta,Empty
27148,Eliot Teltscher,Bruce Nichols,2,0,La Quinta,1982,La Quinta,Empty
27149,Roscoe Tanner,Jimmy Brown,2,0,La Quinta,1982,La Quinta,Empty
27150,Yannick Noah,Andrew Pattison,2,0,La Quinta,1982,La Quinta,Empty
27151,Victor Amaya,Brian Gottfried,2,1,La Quinta,1982,La Quinta,Empty
27152,Phil Dent,Mark Edmondson,2,0,La Quinta,1982,La Quinta,Empty
27153,Harold Solomon,Robert Van't Hof,2,0,La Quinta,1982,La Quinta,Empty
27154,Eddie Dibbs,Steve Krulevitz,2,0,La Quinta,1982,La Quinta,Empty
27155,Henry Pfister,Nick Saviano,2,1,La Quinta,1982,La Quinta,Empty
27156,Tomas Smid,Peter Fleming,2,0,La Quinta,1982,La Quinta,Empty
27157,Mel Purcell,Ramesh Krishnan,2,0,La Quinta,1982,La Quinta,Empty
27158,Shlomo Glickstein,John Fitzgerald,2,1,La Quinta,1982,La Quinta,Empty
27159,Tim Mayotte,Carlos Kirmayr,2,0,La Quinta,1982,La Quinta,Empty
27160,Buster C. Mottram,Van Winitsky,2,1,La Quinta,1982,La Quinta,Empty
27161,Tom Gullikson,Vincent Van Patten,2,1,La Quinta,1982,La Quinta,Empty
27162,Bill Scanlon,John Austin,2,0,La Quinta,1982,La Quinta,Empty
27163,John Alexander,Jimmy Arias,2,1,La Quinta,1982,La Quinta,Empty
27164,Jeff Borowiak,Adriano Panatta,2,0,La Quinta,1982,La Quinta,Empty
27165,Peter Elter,Pascal Portes,2,0,La Quinta,1982,La Quinta,Empty
27166,Jaime Fillol Sr.,Larry Stefanki,2,1,La Quinta,1982,La Quinta,Empty
27167,Brad Gilbert,Francisco Gonzalez,2,1,La Quinta,1982,La Quinta,Empty
27168,Tim Gullikson,Fritz Buehning,2,0,La Quinta,1982,La Quinta,Empty
27169,Jose Higueras,Terry Moor,2,0,La Quinta,1982,La Quinta,Empty
27170,John Lloyd,David Carter,2,1,La Quinta,1982,La Quinta,Empty
27171,Robert Lutz,Sammy Giammalva Jr.,2,0,La Quinta,1982,La Quinta,Empty
27172,Bruce Manson,Rolf Gehring,2,0,La Quinta,1982,La Quinta,Empty
27173,Bernard Mitton,Erik Van Dillen,2,0,La Quinta,1982,La Quinta,Empty
27174,Raymond Moore,Pat Dupre,2,0,La Quinta,1982,La Quinta,Empty
27175,Raul Ramirez,Matt Anger,2,0,La Quinta,1982,La Quinta,Empty
27176,Peter Rennert,Gilles Moretton,2,0,La Quinta,1982,La Quinta,Empty
27177,Thierry Tulasne,Erick Iskersky,2,1,La Quinta,1982,La Quinta,Empty
27178,Kim Warwick,Dick Stockton,2,0,La Quinta,1982,La Quinta,Empty
27179,Jimmy Connors,Johan Kriek,2,1,Monterrey,1982,Monterrey,Empty
27180,Jimmy Connors,Nick Saviano,2,0,Monterrey,1982,Monterrey,Empty
27181,Johan Kriek,Fritz Buehning,2,0,Monterrey,1982,Monterrey,Empty
27182,Jimmy Connors,Mel Purcell,2,0,Monterrey,1982,Monterrey,Empty
27183,Fritz Buehning,Gene Mayer,2,1,Monterrey,1982,Monterrey,Empty
27184,Johan Kriek,Chip Hooper,2,1,Monterrey,1982,Monterrey,Empty
27185,Nick Saviano,Dick Stockton,2,0,Monterrey,1982,Monterrey,Empty
27186,Jimmy Connors,Van Winitsky,2,0,Monterrey,1982,Monterrey,Empty
27187,Gene Mayer,Victor Amaya,2,0,Monterrey,1982,Monterrey,Empty
