,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
325,Rainer Schuettler,Sjeng Schalken,2,0,Milan,2005,Milan,Empty
326,Karol Beck,Andreas Seppi,2,1,Milan,2005,Milan,Empty
327,Max Mirnyi,Gilles Muller,2,0,Milan,2005,Milan,Empty
328,Andrei Pavel,Gregory Carraz,2,1,Milan,2005,Milan,Empty
329,Ivan Ljubicic,Thomas Enqvist,2,0,Milan,2005,Milan,Empty
330,Mario Ancic,Bohdan Ulihrach,2,0,Milan,2005,Milan,Empty
331,Radek Stepanek,Daniele Bracciali,2,0,Milan,2005,Milan,Empty
332,Robin Soderling,Arnaud Clement,2,1,Milan,2005,Milan,Empty
333,Rainer Schuettler,Davide Sanguinetti,2,1,Milan,2005,Milan,Empty
334,Karol Beck,Victor Hanescu,2,0,Milan,2005,Milan,Empty
335,Max Mirnyi,Francesco Aldi,2,0,Milan,2005,Milan,Empty
336,Tomas Behrend,Igor Andreev,2,1,Milan,2005,Milan,Empty
337,Ivo Heuberger,Giorgio Galimberti,2,1,Milan,2005,Milan,Empty
338,Ivo Karlovic,Alan Mackin,2,1,Milan,2005,Milan,Empty
339,Gael Monfils,Julien Benneteau,2,0,Milan,2005,Milan,Empty
340,Gilles Muller,Michael Llodra,2,0,Milan,2005,Milan,Empty
341,Sjeng Schalken,Jonas Bjorkman,2,0,Milan,2005,Milan,Empty
342,Andreas Seppi,Uros Vico,2,0,Milan,2005,Milan,Empty
343,Sergiy Stakhovsky,Christophe Rochus,2,0,Milan,2005,Milan,Empty
344,Gaston Gaudio,Fernando Gonzalez,2,0,Viña del Mar,2005,Vina Del Mar,Empty
345,Gaston Gaudio,David Ferrer,2,1,Viña del Mar,2005,Vina Del Mar,Empty
346,Fernando Gonzalez,Filippo Volandri,2,1,Viña del Mar,2005,Vina Del Mar,Empty
347,Gaston Gaudio,Jose Acasuso,2,1,Viña del Mar,2005,Vina Del Mar,Empty
348,Fernando Gonzalez,Mariano Zabaleta,2,1,Viña del Mar,2005,Vina Del Mar,Empty
349,Filippo Volandri,Ruben Ramirez Hidalgo,2,0,Viña del Mar,2005,Vina Del Mar,Empty
350,David Ferrer,Agustin Calleri,2,0,Viña del Mar,2005,Vina Del Mar,Empty
351,Gaston Gaudio,David Sanchez,2,0,Viña del Mar,2005,Vina Del Mar,Empty
352,Fernando Gonzalez,Nicolas Almagro,2,0,Viña del Mar,2005,Vina Del Mar,Empty
353,Filippo Volandri,Paul-Henri Mathieu,2,0,Viña del Mar,2005,Vina Del Mar,Empty
354,David Ferrer,Mariano Puerta,2,0,Viña del Mar,2005,Vina Del Mar,Empty
355,Mariano Zabaleta,Santiago Ventura,2,0,Viña del Mar,2005,Vina Del Mar,Empty
356,Jose Acasuso,Flavio Saretta,2,0,Viña del Mar,2005,Vina Del Mar,Empty
357,Agustin Calleri,Federico Luzzi,2,1,Viña del Mar,2005,Vina Del Mar,Empty
358,Ruben Ramirez Hidalgo,Felix Mantilla,2,0,Viña del Mar,2005,Vina Del Mar,Empty
359,Gaston Gaudio,Jiri Vanek,2,0,Viña del Mar,2005,Vina Del Mar,Empty
360,Fernando Gonzalez,Peter Luczak,2,1,Viña del Mar,2005,Vina Del Mar,Empty
361,Filippo Volandri,Guillermo Garcia-Lopez,2,0,Viña del Mar,2005,Vina Del Mar,Empty
362,David Ferrer,Albert Portas,2,0,Viña del Mar,2005,Vina Del Mar,Empty
363,Mariano Zabaleta,Nicolas Lapentti,2,0,Viña del Mar,2005,Vina Del Mar,Empty
364,Jose Acasuso,Olivier Patience,2,1,Viña del Mar,2005,Vina Del Mar,Empty
365,Agustin Calleri,Alex Calatrava,2,0,Viña del Mar,2005,Vina Del Mar,Empty
366,Ruben Ramirez Hidalgo,Potito Starace,2,0,Viña del Mar,2005,Vina Del Mar,Empty
367,Nicolas Almagro,Alex Corretja,2,0,Viña del Mar,2005,Vina Del Mar,Empty
368,Federico Luzzi,Janko Tipsarevic,2,0,Viña del Mar,2005,Vina Del Mar,Empty
369,Felix Mantilla,Adrian Garcia,2,0,Viña del Mar,2005,Vina Del Mar,Empty
370,Paul-Henri Mathieu,Oscar Hernandez,2,0,Viña del Mar,2005,Vina Del Mar,Empty
371,Mariano Puerta,Juan Monaco,2,1,Viña del Mar,2005,Vina Del Mar,Empty
372,David Sanchez,Albert Montanes,2,1,Viña del Mar,2005,Vina Del Mar,Empty
373,Flavio Saretta,Felipe Parada,2,1,Viña del Mar,2005,Vina Del Mar,Empty
374,Santiago Ventura,Phillip Harboe,2,1,Viña del Mar,2005,Vina Del Mar,Empty
375,Joachim Johansson,Ivan Ljubicic,2,0,Marseille,2005,Marseille,Empty
376,Joachim Johansson,Feliciano Lopez,2,1,Marseille,2005,Marseille,Empty
377,Ivan Ljubicic,Mario Ancic,2,1,Marseille,2005,Marseille,Empty
378,Joachim Johansson,Karol Beck,2,0,Marseille,2005,Marseille,Empty
379,Feliciano Lopez,Taylor Dent,2,1,Marseille,2005,Marseille,Empty
380,Ivan Ljubicic,Sjeng Schalken,2,0,Marseille,2005,Marseille,Empty
381,Mario Ancic,Sebastien De Chaunac,2,0,Marseille,2005,Marseille,Empty
382,Taylor Dent,David Nalbandian,2,0,Marseille,2005,Marseille,Empty
383,Joachim Johansson,Gilles Simon,2,0,Marseille,2005,Marseille,Empty
384,Feliciano Lopez,Ivo Karlovic,2,0,Marseille,2005,Marseille,Empty
385,Ivan Ljubicic,Igor Andreev,2,0,Marseille,2005,Marseille,Empty
386,Mario Ancic,Tomas Berdych,2,0,Marseille,2005,Marseille,Empty
387,Karol Beck,Arnaud Clement,2,0,Marseille,2005,Marseille,Empty
388,Sebastien De Chaunac,Greg Rusedski,0,0,Marseille,2005,Marseille,Empty
389,Sjeng Schalken,Jerome Haehnel,2,0,Marseille,2005,Marseille,Empty
390,Sebastien De Chaunac,Guillermo Coria,2,0,Marseille,2005,Marseille,Empty
391,David Nalbandian,Rainer Schuettler,2,1,Marseille,2005,Marseille,Empty
392,Joachim Johansson,Juan Carlos Ferrero,2,0,Marseille,2005,Marseille,Empty
393,Sjeng Schalken,Nikolay Davydenko,2,1,Marseille,2005,Marseille,Empty
394,Mario Ancic,Dominik Hrbaty,2,0,Marseille,2005,Marseille,Empty
395,Feliciano Lopez,Fernando Verdasco,2,0,Marseille,2005,Marseille,Empty
396,Karol Beck,Nicolas Kiefer,2,0,Marseille,2005,Marseille,Empty
397,Ivan Ljubicic,Victor Hanescu,2,1,Marseille,2005,Marseille,Empty
398,Igor Andreev,Gael Monfils,2,0,Marseille,2005,Marseille,Empty
399,Tomas Berdych,Paradorn Srichaphan,2,1,Marseille,2005,Marseille,Empty
400,Arnaud Clement,Radek Stepanek,2,1,Marseille,2005,Marseille,Empty
401,Taylor Dent,Julien Benneteau,2,0,Marseille,2005,Marseille,Empty
402,Jerome Haehnel,Jean-Rene Lisnard,2,1,Marseille,2005,Marseille,Empty
403,Ivo Karlovic,Jimmy Wang,2,0,Marseille,2005,Marseille,Empty
404,Greg Rusedski,Michael Llodra,2,1,Marseille,2005,Marseille,Empty
405,Gilles Simon,Thomas Johansson,2,1,Marseille,2005,Marseille,Empty
406,Gaston Gaudio,Mariano Puerta,2,0,Buenos Aires,2005,Buenos Aires,Empty
407,Gaston Gaudio,Alberto Martin,2,0,Buenos Aires,2005,Buenos Aires,Empty
408,Mariano Puerta,Jose Acasuso,2,0,Buenos Aires,2005,Buenos Aires,Empty
409,Mariano Puerta,Carlos Moya,2,0,Buenos Aires,2005,Buenos Aires,Empty
410,Gaston Gaudio,Rafael Nadal,2,1,Buenos Aires,2005,Buenos Aires,Empty
411,Jose Acasuso,Nicolas Almagro,2,0,Buenos Aires,2005,Buenos Aires,Empty
412,Alberto Martin,Felix Mantilla,2,1,Buenos Aires,2005,Buenos Aires,Empty
413,Carlos Moya,Juan Monaco,2,0,Buenos Aires,2005,Buenos Aires,Empty
414,Gaston Gaudio,Flavio Saretta,2,0,Buenos Aires,2005,Buenos Aires,Empty
415,Alberto Martin,Guillermo Canas,2,0,Buenos Aires,2005,Buenos Aires,Empty
416,Rafael Nadal,Potito Starace,2,0,Buenos Aires,2005,Buenos Aires,Empty
417,Nicolas Almagro,Mariano Zabaleta,2,1,Buenos Aires,2005,Buenos Aires,Empty
418,Jose Acasuso,Guillermo Garcia-Lopez,2,0,Buenos Aires,2005,Buenos Aires,Empty
419,Felix Mantilla,Marc Lopez,2,1,Buenos Aires,2005,Buenos Aires,Empty
420,Mariano Puerta,Lars Burgsmuller,2,0,Buenos Aires,2005,Buenos Aires,Empty
421,Carlos Moya,Peter Luczak,2,0,Buenos Aires,2005,Buenos Aires,Empty
422,Gaston Gaudio,Federico Luzzi,2,1,Buenos Aires,2005,Buenos Aires,Empty
423,Guillermo Canas,Alex Corretja,2,0,Buenos Aires,2005,Buenos Aires,Empty
424,Marc Lopez,Juan Ignacio Chela,2,0,Buenos Aires,2005,Buenos Aires,Empty
425,Lars Burgsmuller,Filippo Volandri,2,0,Buenos Aires,2005,Buenos Aires,Empty
426,Rafael Nadal,Agustin Calleri,2,0,Buenos Aires,2005,Buenos Aires,Empty
427,Mariano Zabaleta,Alex Calatrava,2,0,Buenos Aires,2005,Buenos Aires,Empty
428,Jose Acasuso,Paul-Henri Mathieu,2,0,Buenos Aires,2005,Buenos Aires,Empty
429,Nicolas Almagro,Santiago Ventura,2,0,Buenos Aires,2005,Buenos Aires,Empty
430,Guillermo Garcia-Lopez,David Sanchez,2,0,Buenos Aires,2005,Buenos Aires,Empty
431,Felix Mantilla,Oscar Hernandez,2,0,Buenos Aires,2005,Buenos Aires,Empty
432,Alberto Martin,David Ferrer,0,0,Buenos Aires,2005,Buenos Aires,Empty
433,Juan Monaco,Albert Costa,2,0,Buenos Aires,2005,Buenos Aires,Empty
434,Mariano Puerta,Juan-Pablo Guzman,2,0,Buenos Aires,2005,Buenos Aires,Empty
435,Flavio Saretta,Albert Montanes,2,1,Buenos Aires,2005,Buenos Aires,Empty
436,Potito Starace,Edgardo Massa,2,0,Buenos Aires,2005,Buenos Aires,Empty
437,Andy Roddick,Cyril Saulnier,2,0,San Jose,2005,San Jose,Empty
438,Andy Roddick,Tommy Haas,2,0,San Jose,2005,San Jose,Empty
439,Cyril Saulnier,Jurgen Melzer,2,1,San Jose,2005,San Jose,Empty
440,Andy Roddick,Thomas Enqvist,2,1,San Jose,2005,San Jose,Empty
441,Jurgen Melzer,Andre Agassi,2,0,San Jose,2005,San Jose,Empty
442,Tommy Haas,Max Mirnyi,2,1,San Jose,2005,San Jose,Empty
443,Cyril Saulnier,Vincent Spadea,2,0,San Jose,2005,San Jose,Empty
444,Andy Roddick,Hyung-Taik Lee,2,1,San Jose,2005,San Jose,Empty
445,Andre Agassi,Kenneth Carlsen,2,0,San Jose,2005,San Jose,Empty
446,Tommy Haas,Frank Dancevic,2,0,San Jose,2005,San Jose,Empty
447,Vincent Spadea,James Blake,2,0,San Jose,2005,San Jose,Empty
448,Jurgen Melzer,Xavier Malisse,2,0,San Jose,2005,San Jose,Empty
449,Max Mirnyi,Kevin Kim,2,0,San Jose,2005,San Jose,Empty
450,Thomas Enqvist,Robby Ginepri,2,0,San Jose,2005,San Jose,Empty
451,Cyril Saulnier,Tomas Zib,2,0,San Jose,2005,San Jose,Empty
452,Andy Roddick,Paul Goldstein,2,0,San Jose,2005,San Jose,Empty
453,Andre Agassi,Bobby Reynolds,2,0,San Jose,2005,San Jose,Empty
454,Tommy Haas,Gregory Carraz,2,0,San Jose,2005,San Jose,Empty
455,Vincent Spadea,Antony Dupuis,2,1,San Jose,2005,San Jose,Empty
456,Cyril Saulnier,Jiri Novak,2,0,San Jose,2005,San Jose,Empty
457,Thomas Enqvist,Mardy Fish,2,0,San Jose,2005,San Jose,Empty
458,Jurgen Melzer,Glenn Weiner,2,0,San Jose,2005,San Jose,Empty
459,Max Mirnyi,Peter Wessels,2,1,San Jose,2005,San Jose,Empty
460,James Blake,Wesley Moodie,2,0,San Jose,2005,San Jose,Empty
461,Kenneth Carlsen,Irakli Labadze,2,1,San Jose,2005,San Jose,Empty
462,Frank Dancevic,Jeff Morrison,2,1,San Jose,2005,San Jose,Empty
463,Robby Ginepri,Donald Young,2,0,San Jose,2005,San Jose,Empty
464,Kevin Kim,Jan Hernych,2,0,San Jose,2005,San Jose,Empty
465,Hyung-Taik Lee,Jan-Michael Gambill,2,0,San Jose,2005,San Jose,Empty
466,Xavier Malisse,Yen-Hsun Lu,2,0,San Jose,2005,San Jose,Empty
467,Tomas Zib,Philipp Kohlschreiber,2,0,San Jose,2005,San Jose,Empty
468,Roger Federer,Ivan Ljubicic,2,1,Rotterdam,2005,Rotterdam,Empty
469,Roger Federer,Mario Ancic,2,0,Rotterdam,2005,Rotterdam,Empty
470,Ivan Ljubicic,Thomas Johansson,2,0,Rotterdam,2005,Rotterdam,Empty
471,Roger Federer,Nikolay Davydenko,2,0,Rotterdam,2005,Rotterdam,Empty
472,Mario Ancic,Tim Henman,2,0,Rotterdam,2005,Rotterdam,Empty
473,Thomas Johansson,Radek Stepanek,2,0,Rotterdam,2005,Rotterdam,Empty
474,Ivan Ljubicic,Paradorn Srichaphan,2,1,Rotterdam,2005,Rotterdam,Empty
475,Roger Federer,Stan Wawrinka,2,0,Rotterdam,2005,Rotterdam,Empty
476,Paradorn Srichaphan,Guillermo Coria,2,1,Rotterdam,2005,Rotterdam,Empty
477,Tim Henman,Michael Llodra,2,0,Rotterdam,2005,Rotterdam,Empty
478,Thomas Johansson,Joachim Johansson,2,0,Rotterdam,2005,Rotterdam,Empty
479,Nikolay Davydenko,Tomas Berdych,2,0,Rotterdam,2005,Rotterdam,Empty
480,Mario Ancic,Olivier Rochus,2,0,Rotterdam,2005,Rotterdam,Empty
481,Ivan Ljubicic,Sjeng Schalken,2,1,Rotterdam,2005,Rotterdam,Empty
482,Radek Stepanek,Juan Carlos Ferrero,2,1,Rotterdam,2005,Rotterdam,Empty
483,Roger Federer,Bohdan Ulihrach,2,0,Rotterdam,2005,Rotterdam,Empty
484,Guillermo Coria,Raemon Sluiter,2,0,Rotterdam,2005,Rotterdam,Empty
485,Tim Henman,Nicolas Kiefer,2,0,Rotterdam,2005,Rotterdam,Empty
486,Radek Stepanek,David Nalbandian,2,1,Rotterdam,2005,Rotterdam,Empty
487,Joachim Johansson,Jimmy Wang,2,1,Rotterdam,2005,Rotterdam,Empty
488,Nikolay Davydenko,Fernando Verdasco,2,1,Rotterdam,2005,Rotterdam,Empty
489,Ivan Ljubicic,Dominik Hrbaty,2,1,Rotterdam,2005,Rotterdam,Empty
490,Olivier Rochus,Feliciano Lopez,2,0,Rotterdam,2005,Rotterdam,Empty
491,Mario Ancic,Taylor Dent,2,0,Rotterdam,2005,Rotterdam,Empty
492,Tomas Berdych,Robin Soderling,2,0,Rotterdam,2005,Rotterdam,Empty
493,Juan Carlos Ferrero,Rainer Schuettler,2,0,Rotterdam,2005,Rotterdam,Empty
494,Thomas Johansson,Karol Beck,2,1,Rotterdam,2005,Rotterdam,Empty
495,Michael Llodra,Peter Wessels,2,1,Rotterdam,2005,Rotterdam,Empty
496,Sjeng Schalken,Andrei Pavel,2,1,Rotterdam,2005,Rotterdam,Empty
497,Paradorn Srichaphan,Igor Andreev,2,1,Rotterdam,2005,Rotterdam,Empty
498,Stan Wawrinka,Sebastien Grosjean,2,0,Rotterdam,2005,Rotterdam,Empty
499,Kenneth Carlsen,Max Mirnyi,2,0,Memphis,2005,Memphis,Empty
500,Kenneth Carlsen,Andy Roddick,0,0,Memphis,2005,Memphis,Empty
501,Max Mirnyi,Tommy Haas,2,0,Memphis,2005,Memphis,Empty
502,Andy Roddick,Robby Ginepri,2,0,Memphis,2005,Memphis,Empty
503,Tommy Haas,Xavier Malisse,2,0,Memphis,2005,Memphis,Empty
504,Max Mirnyi,Antony Dupuis,2,0,Memphis,2005,Memphis,Empty
505,Kenneth Carlsen,Jan-Michael Gambill,2,0,Memphis,2005,Memphis,Empty
506,Andy Roddick,Arnaud Clement,2,0,Memphis,2005,Memphis,Empty
507,Tommy Haas,Kevin Kim,2,0,Memphis,2005,Memphis,Empty
508,Antony Dupuis,Vincent Spadea,2,0,Memphis,2005,Memphis,Empty
509,Xavier Malisse,Frank Dancevic,2,0,Memphis,2005,Memphis,Empty
510,Robby Ginepri,Mardy Fish,2,0,Memphis,2005,Memphis,Empty
511,Max Mirnyi,Cyril Saulnier,2,0,Memphis,2005,Memphis,Empty
512,Kenneth Carlsen,Wayne Arthurs,2,0,Memphis,2005,Memphis,Empty
513,Jan-Michael Gambill,Irakli Labadze,2,0,Memphis,2005,Memphis,Empty
514,Andy Roddick,Hyung-Taik Lee,2,0,Memphis,2005,Memphis,Empty
515,Tommy Haas,Jeff Salzenstein,2,0,Memphis,2005,Memphis,Empty
516,Vincent Spadea,Thomas Enqvist,2,0,Memphis,2005,Memphis,Empty
517,Jan-Michael Gambill,Jiri Novak,2,0,Memphis,2005,Memphis,Empty
518,Xavier Malisse,Philipp Kohlschreiber,2,0,Memphis,2005,Memphis,Empty
519,Mardy Fish,James Blake,2,1,Memphis,2005,Memphis,Empty
520,Wayne Arthurs,Jurgen Melzer,2,0,Memphis,2005,Memphis,Empty
521,Max Mirnyi,Brian Baker,2,1,Memphis,2005,Memphis,Empty
522,Kenneth Carlsen,Gregory Carraz,2,1,Memphis,2005,Memphis,Empty
523,Arnaud Clement,Davide Sanguinetti,2,1,Memphis,2005,Memphis,Empty
524,Frank Dancevic,Yen-Hsun Lu,2,0,Memphis,2005,Memphis,Empty
525,Antony Dupuis,Jeff Morrison,2,0,Memphis,2005,Memphis,Empty
526,Robby Ginepri,Zach Dailey,2,0,Memphis,2005,Memphis,Empty
527,Kevin Kim,Scoville Jenkins,2,1,Memphis,2005,Memphis,Empty
528,Irakli Labadze,Jonas Bjorkman,2,0,Memphis,2005,Memphis,Empty
529,Cyril Saulnier,Robert Kendrick,2,1,Memphis,2005,Memphis,Empty
530,Rafael Nadal,Alberto Martin,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
531,Rafael Nadal,Ricardo Mello,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
532,Alberto Martin,Peter Luczak,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
533,Rafael Nadal,Agustin Calleri,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
534,Alberto Martin,Mariano Zabaleta,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
535,Ricardo Mello,Santiago Ventura,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
536,Peter Luczak,Edgardo Massa,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
537,Agustin Calleri,Juan Ignacio Chela,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
538,Rafael Nadal,Alex Calatrava,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
539,Mariano Zabaleta,Guillermo Garcia-Lopez,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
540,Edgardo Massa,Albert Costa,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
541,Ricardo Mello,Martin Vassallo Arguello,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
542,Peter Luczak,Andre Sa,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
543,Alberto Martin,Paul-Henri Mathieu,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
544,Santiago Ventura,Alex Corretja,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
545,Peter Luczak,Fernando Gonzalez,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
546,Juan Ignacio Chela,Lars Burgsmuller,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
547,Alberto Martin,Filippo Volandri,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
548,Alex Corretja,David Ferrer,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
549,Rafael Nadal,Jose Acasuso,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
550,Mariano Zabaleta,Mariano Puerta,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
551,Albert Costa,Oscar Hernandez,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
552,Ricardo Mello,Albert Montanes,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
553,Alex Calatrava,Juan Antonio Marin,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
554,Agustin Calleri,Potito Starace,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
555,Guillermo Garcia-Lopez,Juan Monaco,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
556,Edgardo Massa,Flavio Saretta,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
557,Paul-Henri Mathieu,David Sanchez,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
558,Andre Sa,Julio Silva,2,0,Costa do Sauipe,2005,Costa do Sauipe,Empty
559,Martin Vassallo Arguello,Felix Mantilla,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
560,Santiago Ventura,Nicolas Almagro,2,1,Costa do Sauipe,2005,Costa do Sauipe,Empty
561,Roger Federer,Ivan Ljubicic,2,1,Dubai,2005,Dubai,Empty
562,Roger Federer,Andre Agassi,2,0,Dubai,2005,Dubai,Empty
563,Ivan Ljubicic,Tommy Robredo,2,0,Dubai,2005,Dubai,Empty
564,Roger Federer,Mikhail Youzhny,2,0,Dubai,2005,Dubai,Empty
565,Ivan Ljubicic,Tim Henman,2,0,Dubai,2005,Dubai,Empty
566,Andre Agassi,Nikolay Davydenko,2,0,Dubai,2005,Dubai,Empty
567,Tommy Robredo,Nicolas Kiefer,2,0,Dubai,2005,Dubai,Empty
568,Roger Federer,Juan Carlos Ferrero,2,1,Dubai,2005,Dubai,Empty
569,Tim Henman,Igor Andreev,2,0,Dubai,2005,Dubai,Empty
570,Andre Agassi,Feliciano Lopez,2,0,Dubai,2005,Dubai,Empty
571,Tommy Robredo,Tomas Berdych,2,0,Dubai,2005,Dubai,Empty
572,Nikolay Davydenko,Dominik Hrbaty,2,0,Dubai,2005,Dubai,Empty
573,Mikhail Youzhny,Rainer Schuettler,2,0,Dubai,2005,Dubai,Empty
574,Ivan Ljubicic,Fernando Verdasco,2,1,Dubai,2005,Dubai,Empty
575,Nicolas Kiefer,Hyung-Taik Lee,2,1,Dubai,2005,Dubai,Empty
576,Roger Federer,Ivo Minar,2,1,Dubai,2005,Dubai,Empty
577,Nicolas Kiefer,Marat Safin,2,0,Dubai,2005,Dubai,Empty
578,Tim Henman,Greg Rusedski,2,1,Dubai,2005,Dubai,Empty
579,Andre Agassi,Radek Stepanek,2,0,Dubai,2005,Dubai,Empty
580,Tommy Robredo,Olivier Rochus,2,0,Dubai,2005,Dubai,Empty
581,Nikolay Davydenko,Fabrice Santoro,2,0,Dubai,2005,Dubai,Empty
582,Mikhail Youzhny,Thomas Johansson,2,0,Dubai,2005,Dubai,Empty
583,Ivan Ljubicic,Jean-Rene Lisnard,2,0,Dubai,2005,Dubai,Empty
584,Igor Andreev,Marco Chiudinelli,2,0,Dubai,2005,Dubai,Empty
585,Tomas Berdych,Karol Beck,2,0,Dubai,2005,Dubai,Empty
586,Juan Carlos Ferrero,Florian Mayer,2,0,Dubai,2005,Dubai,Empty
587,Dominik Hrbaty,Omar Alawadhi,2,0,Dubai,2005,Dubai,Empty
588,Hyung-Taik Lee,Robin Soderling,2,0,Dubai,2005,Dubai,Empty
589,Feliciano Lopez,Paradorn Srichaphan,2,1,Dubai,2005,Dubai,Empty
590,Rainer Schuettler,Younes El Aynaoui,2,0,Dubai,2005,Dubai,Empty
591,Fernando Verdasco,Vladimir Voltchkov,2,0,Dubai,2005,Dubai,Empty
592,Rafael Nadal,Albert Montanes,2,0,Acapulco,2005,Acapulco,Empty
593,Rafael Nadal,Mariano Puerta,2,0,Acapulco,2005,Acapulco,Empty
594,Albert Montanes,Agustin Calleri,2,1,Acapulco,2005,Acapulco,Empty
595,Rafael Nadal,Guillermo Canas,2,0,Acapulco,2005,Acapulco,Empty
596,Agustin Calleri,Jiri Novak,2,0,Acapulco,2005,Acapulco,Empty
597,Albert Montanes,Filippo Volandri,2,1,Acapulco,2005,Acapulco,Empty
598,Mariano Puerta,Felix Mantilla,2,1,Acapulco,2005,Acapulco,Empty
599,Mariano Puerta,Carlos Moya,2,1,Acapulco,2005,Acapulco,Empty
600,Guillermo Canas,Nicolas Devilder,2,0,Acapulco,2005,Acapulco,Empty
601,Jiri Novak,Oscar Hernandez,2,0,Acapulco,2005,Acapulco,Empty
602,Filippo Volandri,Alberto Martin,2,0,Acapulco,2005,Acapulco,Empty
603,Felix Mantilla,David Ferrer,2,0,Acapulco,2005,Acapulco,Empty
604,Rafael Nadal,Santiago Ventura,2,0,Acapulco,2005,Acapulco,Empty
605,Agustin Calleri,Juan Monaco,2,0,Acapulco,2005,Acapulco,Empty
606,Albert Montanes,Tomas Zib,2,0,Acapulco,2005,Acapulco,Empty
607,Carlos Moya,Nicolas Lapentti,2,0,Acapulco,2005,Acapulco,Empty
608,Tomas Zib,Gaston Gaudio,2,0,Acapulco,2005,Acapulco,Empty
609,Guillermo Canas,Edgardo Massa,2,0,Acapulco,2005,Acapulco,Empty
610,Juan Monaco,Juan Ignacio Chela,2,0,Acapulco,2005,Acapulco,Empty
611,Jiri Novak,Juan Antonio Marin,2,0,Acapulco,2005,Acapulco,Empty
612,Filippo Volandri,Mariano Zabaleta,2,0,Acapulco,2005,Acapulco,Empty
613,David Ferrer,Ricardo Mello,2,1,Acapulco,2005,Acapulco,Empty
614,Rafael Nadal,Alex Calatrava,2,0,Acapulco,2005,Acapulco,Empty
615,Agustin Calleri,Olivier Patience,2,0,Acapulco,2005,Acapulco,Empty
616,Nicolas Devilder,Jose Acasuso,2,0,Acapulco,2005,Acapulco,Empty
617,Oscar Hernandez,David Sanchez,2,0,Acapulco,2005,Acapulco,Empty
618,Felix Mantilla,Miguel Gallardo-Valles,2,0,Acapulco,2005,Acapulco,Empty
619,Alberto Martin,Jiri Vanek,2,1,Acapulco,2005,Acapulco,Empty
620,Albert Montanes,Alejandro Hernandez,2,0,Acapulco,2005,Acapulco,Empty
621,Mariano Puerta,Guillermo Garcia-Lopez,2,0,Acapulco,2005,Acapulco,Empty
622,Santiago Ventura,Nicolas Almagro,2,1,Acapulco,2005,Acapulco,Empty
623,Wayne Arthurs,Mario Ancic,2,0,Scottsdale,2005,Scottsdale,Empty
624,Mario Ancic,Vincent Spadea,2,0,Scottsdale,2005,Scottsdale,Empty
625,Wayne Arthurs,Christophe Rochus,2,0,Scottsdale,2005,Scottsdale,Empty
626,Vincent Spadea,James Blake,2,0,Scottsdale,2005,Scottsdale,Empty
627,Mario Ancic,Giovanni Lapentti,2,0,Scottsdale,2005,Scottsdale,Empty
628,Wayne Arthurs,Glenn Weiner,2,0,Scottsdale,2005,Scottsdale,Empty
629,Christophe Rochus,Davide Sanguinetti,2,0,Scottsdale,2005,Scottsdale,Empty
630,Vincent Spadea,Janko Tipsarevic,2,1,Scottsdale,2005,Scottsdale,Empty
631,Mario Ancic,Mark Philippoussis,2,0,Scottsdale,2005,Scottsdale,Empty
632,Christophe Rochus,Kevin Kim,2,0,Scottsdale,2005,Scottsdale,Empty
633,Giovanni Lapentti,Irakli Labadze,2,0,Scottsdale,2005,Scottsdale,Empty
634,Glenn Weiner,Lars Burgsmuller,2,0,Scottsdale,2005,Scottsdale,Empty
635,Wayne Arthurs,Justin Gimelstob,2,1,Scottsdale,2005,Scottsdale,Empty
636,James Blake,Jeff Salzenstein,2,0,Scottsdale,2005,Scottsdale,Empty
637,Davide Sanguinetti,Paul Goldstein,2,1,Scottsdale,2005,Scottsdale,Empty
